query_id,regime,correlation,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,explanation_valid,explanation_total,explanation_accuracy,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certified_and_exact,certificate_false_positive,certificate_gap,truncated_visible_slice
0,broad,positive,ExactSecure,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,5.352046000098198,10000,4811,4811,10000,0,0,1,1,0,0.0,0
0,broad,positive,PreFilter-Exact,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,5.321577999893634,10000,4811,4811,10000,0,0,1,1,0,0.0,0
0,broad,positive,BitmapSlice-Exact,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,10.338712999782729,5143,4811,4811,5143,0,0,1,1,0,0.0,0
0,broad,positive,ScalarOnly,10000,64,10,4811,0.4811,10,0.0,0,ranking_truncation,0,0,0,10,10,1.0,5.009967000205506,10000,4811,0,10000,0,0,0,1,0,0.0,0
0,broad,positive,PostFilter-IVF,10000,64,10,4811,0.4811,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,1.4598570000998734,1271,631,1271,1271,0,8,0,1,0,0.0,0
0,broad,positive,AdaptivePostFilter-IVF,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,4.594926000208943,4800,2263,4800,4800,0,31,0,1,0,0.0,0
0,broad,positive,ExactPrefix-PostFilter,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,194.29946899981587,2400,1120,10000,2400,0,0,0,1,0,0.0,0
0,broad,positive,TenantPartition-IVF,10000,64,10,4811,0.4811,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,1.2115969998376386,1271,631,1271,1271,0,8,0,1,0,0.0,0
0,broad,positive,PreFilter-IVF,10000,64,10,4811,0.4811,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,2.2738220000064757,1245,538,538,1245,8,8,0,1,0,0.0,0
0,broad,positive,PACER-A,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,9.394780000093306,2400,2242,2400,2400,31,31,0,1,0,0.5835549235343933,1
0,broad,positive,PACER-C,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,14.832153000043036,5143,4811,5143,5143,62,62,1,1,0,0.0,0
0,broad,positive,PACER-X,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,15.077293000103964,5143,4811,5143,5143,62,62,1,1,0,0.0,0
0,broad,positive,PACER-A-NoSlices,10000,64,10,4811,0.4811,10,0.7,0,ranking_truncation,0,0,0,10,10,1.0,3.060632999677182,2400,1131,2400,2400,16,16,0,1,0,0.6055858135223389,1
0,broad,positive,PACER-A-NoBounds,10000,64,10,4811,0.4811,10,1.0,1,none,0,0,0,10,10,1.0,7.875612000134424,2400,2237,2400,2400,30,30,0,1,0,0.0,1
0,broad,positive,StaleNoRecheck,10000,64,10,4811,0.4811,10,0.5,0,ranking_truncation,0,3,0,7,10,0.7,1.163163999990502,1271,673,1271,1271,0,8,0,1,0,0.0,0
0,broad,positive,NaiveNoPolicy,10000,64,10,4811,0.4811,10,0.5,0,ranking_truncation,0,1,4,5,10,0.5,0.44160800007375656,1271,1271,1271,0,0,8,0,1,0,0.0,0
1,medium,positive,ExactSecure,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,5.453310000120837,10000,298,298,10000,0,0,1,1,0,0.0,0
1,medium,positive,PreFilter-Exact,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,5.586092999692482,10000,298,298,10000,0,0,1,1,0,0.0,0
1,medium,positive,BitmapSlice-Exact,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,0.8250330001828843,314,298,298,314,0,0,1,1,0,0.0,0
1,medium,positive,ScalarOnly,10000,64,10,298,0.0298,10,0.0,0,ranking_truncation,0,0,0,10,10,1.0,5.339006000212976,10000,298,0,10000,0,0,0,1,0,0.0,0
1,medium,positive,PostFilter-IVF,10000,64,10,298,0.0298,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,1.2439180000001215,1352,30,1352,1352,0,8,0,1,0,0.0,0
1,medium,positive,AdaptivePostFilter-IVF,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,4.729666000002908,4800,129,4800,4800,0,29,0,1,0,0.0,0
1,medium,positive,ExactPrefix-PostFilter,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,78.70807799963586,2400,76,10000,2400,0,0,0,1,0,0.0,0
1,medium,positive,TenantPartition-IVF,10000,64,10,298,0.0298,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,1.3472830000864633,1352,30,1352,1352,0,8,0,1,0,0.0,0
1,medium,positive,PreFilter-IVF,10000,64,10,298,0.0298,10,0.5,0,ranking_truncation,0,0,0,10,10,1.0,95.16407599994636,1352,34,34,1352,9,8,0,1,0,0.0,0
1,medium,positive,PACER-A,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,4.939043999911519,314,298,314,314,61,57,1,1,0,0.0,0
1,medium,positive,PACER-C,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,5.9788519997709955,314,298,314,314,61,57,1,1,0,0.0,0
1,medium,positive,PACER-X,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,5.507727999884082,314,298,314,314,61,57,1,1,0,0.0,0
1,medium,positive,PACER-A-NoSlices,10000,64,10,298,0.0298,10,0.8,0,ranking_truncation,0,0,0,10,10,1.0,3.0862079997859837,2400,48,2400,2400,15,15,0,1,0,0.803829237818718,1
1,medium,positive,PACER-A-NoBounds,10000,64,10,298,0.0298,10,1.0,1,none,0,0,0,10,10,1.0,5.1262059996588505,314,298,314,314,62,57,1,1,0,0.0,0
1,medium,positive,StaleNoRecheck,10000,64,10,298,0.0298,10,0.5,0,ranking_truncation,0,2,0,8,10,0.8,1.7871639997792954,1352,33,1352,1352,0,8,0,1,0,0.0,0
1,medium,positive,NaiveNoPolicy,10000,64,10,298,0.0298,10,0.0,0,ranking_truncation,8,1,5,0,10,0.0,0.43668000034813304,1352,1352,1352,0,0,8,0,1,0,0.0,0
