query_id,regime,correlation,method,budget,recall_at_k,secure_topk_exact,latency_ms,candidates,raw_candidates,distance_evals,policy_checks,policy_violations,deleted_violations,tenant_violations,certified
0,broad,positive,PostFilter-IVF,150,0.8,0,0.7817959999556479,64,150,150,150,0,0,0,0
0,broad,positive,AdaptivePostFilter-IVF,150,0.4,0,0.3263410003455647,96,150,150,150,0,0,0,0
0,broad,positive,PACER-A,150,0.3,0,1.5848739999455574,139,150,150,150,0,0,0,0
1,medium,positive,PostFilter-IVF,150,0.2,0,0.7537450001109391,2,150,150,150,0,0,0,0
1,medium,positive,AdaptivePostFilter-IVF,150,0.4,0,0.3033820003111032,6,150,150,150,0,0,0,0
1,medium,positive,PACER-A,150,1.0,1,2.8403169999364763,134,150,150,150,0,0,0,0
2,narrow,positive,PostFilter-IVF,150,0.16666666666666666,0,0.47697599984530825,1,150,150,150,0,0,0,0
2,narrow,positive,AdaptivePostFilter-IVF,150,0.16666666666666666,0,0.2538349999667844,1,150,150,150,0,0,0,0
2,narrow,positive,PACER-A,150,1.0,1,0.3588670001590799,6,7,7,7,0,0,0,1
3,cold,positive,PostFilter-IVF,150,1.0,1,0.3585009999369504,1,150,150,150,0,0,0,0
3,cold,positive,AdaptivePostFilter-IVF,150,1.0,1,0.21072499976071413,1,150,150,150,0,0,0,0
3,cold,positive,PACER-A,150,1.0,1,0.1533930003461137,1,1,1,1,0,0,0,1
4,broad,positive,PostFilter-IVF,150,1.0,1,0.43865300040124566,74,150,150,150,0,0,0,0
4,broad,positive,AdaptivePostFilter-IVF,150,0.7,0,0.2354159996684757,83,150,150,150,0,0,0,0
4,broad,positive,PACER-A,150,0.8,0,0.8452540000689623,133,150,150,150,0,0,0,0
5,medium,positive,PostFilter-IVF,150,0.3,0,0.32131700027093757,3,150,150,150,0,0,0,0
5,medium,positive,AdaptivePostFilter-IVF,150,0.1,0,0.23509999982707086,2,150,150,150,0,0,0,0
5,medium,positive,PACER-A,150,1.0,1,2.7112150000903057,142,150,150,150,0,0,0,0
6,narrow,positive,PostFilter-IVF,150,0.5,0,0.46375200008696993,2,150,150,150,0,0,0,0
6,narrow,positive,AdaptivePostFilter-IVF,150,0.0,0,0.20095499985472998,0,150,150,150,0,0,0,0
6,narrow,positive,PACER-A,150,1.0,1,0.31691000003775116,4,4,4,4,0,0,0,1
7,cold,positive,PostFilter-IVF,150,0.5,0,0.41070600036619,2,150,150,150,0,0,0,0
7,cold,positive,AdaptivePostFilter-IVF,150,0.5,0,0.29429200003505684,2,150,150,150,0,0,0,0
7,cold,positive,PACER-A,150,1.0,1,0.44913200008522836,4,5,5,5,0,0,0,1
8,broad,positive,PostFilter-IVF,150,0.8,0,0.4104160002498247,64,150,150,150,0,0,0,0
8,broad,positive,AdaptivePostFilter-IVF,150,0.5,0,0.17833100037023542,71,150,150,150,0,0,0,0
8,broad,positive,PACER-A,150,0.2,0,0.9267460000046412,135,150,150,150,0,0,0,0
9,medium,positive,PostFilter-IVF,150,0.6,0,0.3528950001054909,6,150,150,150,0,0,0,0
9,medium,positive,AdaptivePostFilter-IVF,150,0.3,0,0.25645000005170004,6,150,150,150,0,0,0,0
9,medium,positive,PACER-A,150,1.0,1,4.621259000032296,141,150,150,150,0,0,0,0
10,narrow,positive,PostFilter-IVF,150,0.1111111111111111,0,0.4891980001957563,1,150,150,150,0,0,0,0
10,narrow,positive,AdaptivePostFilter-IVF,150,0.0,0,0.3304370002297219,0,150,150,150,0,0,0,0
10,narrow,positive,PACER-A,150,1.0,1,0.6594139999833715,9,9,9,9,0,0,0,1
11,cold,positive,PostFilter-IVF,150,0.2,0,0.5627760001516435,1,150,150,150,0,0,0,0
11,cold,positive,AdaptivePostFilter-IVF,150,0.4,0,0.30611900001531467,2,150,150,150,0,0,0,0
11,cold,positive,PACER-A,150,1.0,1,0.30392899998332723,5,5,5,5,0,0,0,1
12,broad,positive,PostFilter-IVF,150,1.0,1,0.33879799957503565,73,150,150,150,0,0,0,0
12,broad,positive,AdaptivePostFilter-IVF,150,0.6,0,0.23420100023940904,79,150,150,150,0,0,0,0
12,broad,positive,PACER-A,150,0.2,0,0.7059160002427234,131,150,150,150,0,0,0,0
13,medium,positive,PostFilter-IVF,150,0.3,0,0.38054700007705833,3,150,150,150,0,0,0,0
13,medium,positive,AdaptivePostFilter-IVF,150,0.5,0,0.18307900018044165,10,150,150,150,0,0,0,0
13,medium,positive,PACER-A,150,1.0,1,2.303874000062933,134,150,150,150,0,0,0,0
14,narrow,positive,PostFilter-IVF,150,0.2222222222222222,0,0.3315430003567599,2,150,150,150,0,0,0,0
14,narrow,positive,AdaptivePostFilter-IVF,150,0.5555555555555556,0,0.18630600015967502,5,150,150,150,0,0,0,0
14,narrow,positive,PACER-A,150,1.0,1,0.32609800018690294,9,9,9,9,0,0,0,1
15,cold,positive,PostFilter-IVF,150,0.8571428571428571,0,0.35033999984079855,6,150,150,150,0,0,0,0
15,cold,positive,AdaptivePostFilter-IVF,150,1.0,1,0.23911800008136197,7,150,150,150,0,0,0,0
15,cold,positive,PACER-A,150,1.0,1,0.23504599994339515,7,7,7,7,0,0,0,1
16,broad,positive,PostFilter-IVF,150,0.8,0,0.29754500019407715,69,150,150,150,0,0,0,0
16,broad,positive,AdaptivePostFilter-IVF,150,0.1,0,0.2031059998444107,39,150,150,150,0,0,0,0
16,broad,positive,PACER-A,150,0.5,0,0.7647080001333961,138,150,150,150,0,0,0,0
17,medium,positive,PostFilter-IVF,150,0.8,0,0.36231199965186534,8,150,150,150,0,0,0,0
17,medium,positive,AdaptivePostFilter-IVF,150,0.3,0,0.15753200023027603,5,150,150,150,0,0,0,0
17,medium,positive,PACER-A,150,0.9,0,2.6273540001966467,138,150,150,150,0,0,0,0
18,narrow,positive,PostFilter-IVF,150,0.3333333333333333,0,0.35823999996864586,2,150,150,150,0,0,0,0
18,narrow,positive,AdaptivePostFilter-IVF,150,0.5,0,0.16671299999870826,3,150,150,150,0,0,0,0
18,narrow,positive,PACER-A,150,1.0,1,0.29217300016171066,6,7,7,7,0,0,0,1
19,cold,positive,PostFilter-IVF,150,1.0,1,0.39731099968776107,1,150,150,150,0,0,0,0
19,cold,positive,AdaptivePostFilter-IVF,150,0.0,0,0.1484270001128607,0,150,150,150,0,0,0,0
19,cold,positive,PACER-A,150,1.0,1,0.1526890000604908,1,1,1,1,0,0,0,1
20,broad,positive,PostFilter-IVF,150,0.9,0,0.343759000315913,68,150,150,150,0,0,0,0
20,broad,positive,AdaptivePostFilter-IVF,150,0.6,0,0.1823770003284153,79,150,150,150,0,0,0,0
20,broad,positive,PACER-A,150,0.9,0,0.931162000142649,135,150,150,150,0,0,0,0
21,medium,positive,PostFilter-IVF,150,0.7,0,0.31405299978359835,7,150,150,150,0,0,0,0
21,medium,positive,AdaptivePostFilter-IVF,150,0.5,0,0.18098900000040885,7,150,150,150,0,0,0,0
21,medium,positive,PACER-A,150,0.9,0,2.051185000254918,139,150,150,150,0,0,0,0
22,narrow,positive,PostFilter-IVF,150,0.375,0,0.3042929997718602,3,150,150,150,0,0,0,0
22,narrow,positive,AdaptivePostFilter-IVF,150,0.25,0,0.16008600005079643,2,150,150,150,0,0,0,0
22,narrow,positive,PACER-A,150,1.0,1,0.5345649997252622,8,8,8,8,0,0,0,1
23,cold,positive,PostFilter-IVF,150,0.75,0,0.3075230001741147,3,150,150,150,0,0,0,0
23,cold,positive,AdaptivePostFilter-IVF,150,1.0,1,0.16190599990295595,4,150,150,150,0,0,0,0
23,cold,positive,PACER-A,150,1.0,1,0.15583999993395992,4,6,6,6,0,0,0,1
24,broad,positive,PostFilter-IVF,150,0.7,0,0.3270229999543517,61,150,150,150,0,0,0,0
24,broad,positive,AdaptivePostFilter-IVF,150,0.3,0,0.24085099994408665,46,150,150,150,0,0,0,0
24,broad,positive,PACER-A,150,0.5,0,0.6963420000829501,129,150,150,150,0,0,0,0
25,medium,positive,PostFilter-IVF,150,0.7,0,0.3225929999643995,8,150,150,150,0,0,0,0
25,medium,positive,AdaptivePostFilter-IVF,150,0.2,0,0.2341849999538681,7,150,150,150,0,0,0,0
25,medium,positive,PACER-A,150,1.0,1,1.9123879997096083,129,150,150,150,0,0,0,0
26,narrow,positive,PostFilter-IVF,150,0.3333333333333333,0,0.31542699980491307,1,150,150,150,0,0,0,0
26,narrow,positive,AdaptivePostFilter-IVF,150,0.3333333333333333,0,0.17636800021136878,1,150,150,150,0,0,0,0
26,narrow,positive,PACER-A,150,1.0,1,0.26163500024267705,3,3,3,3,0,0,0,1
27,cold,positive,PostFilter-IVF,150,1.0,1,0.2980720000778092,1,150,150,150,0,0,0,0
27,cold,positive,AdaptivePostFilter-IVF,150,1.0,1,0.2224109998678614,1,150,150,150,0,0,0,0
27,cold,positive,PACER-A,150,1.0,1,0.14589900001737988,1,1,1,1,0,0,0,1
28,broad,positive,PostFilter-IVF,150,1.0,1,0.2988599999298458,93,150,150,150,0,0,0,0
28,broad,positive,AdaptivePostFilter-IVF,150,0.7,0,0.17149099994639982,96,150,150,150,0,0,0,0
28,broad,positive,PACER-A,150,0.7,0,0.8611650000602822,140,150,150,150,0,0,0,0
29,medium,positive,PostFilter-IVF,150,0.1,0,0.3378789997441345,1,150,150,150,0,0,0,0
29,medium,positive,AdaptivePostFilter-IVF,150,0.0,0,0.1682850001998304,1,150,150,150,0,0,0,0
29,medium,positive,PACER-A,150,0.7,0,2.4351929996555555,132,150,150,150,0,0,0,0
30,narrow,positive,PostFilter-IVF,150,0.3333333333333333,0,0.37037199990663794,1,150,150,150,0,0,0,0
30,narrow,positive,AdaptivePostFilter-IVF,150,0.6666666666666666,0,0.16667099998812773,2,150,150,150,0,0,0,0
30,narrow,positive,PACER-A,150,1.0,1,0.21979500024826848,3,4,4,4,0,0,0,1
31,cold,positive,PostFilter-IVF,150,0.5,0,0.3048710000257415,1,150,150,150,0,0,0,0
31,cold,positive,AdaptivePostFilter-IVF,150,0.5,0,0.2034190001722891,1,150,150,150,0,0,0,0
31,cold,positive,PACER-A,150,1.0,1,0.21102800019434653,2,2,2,2,0,0,0,1
32,broad,positive,PostFilter-IVF,150,0.7,0,0.33263599971178337,73,150,150,150,0,0,0,0
32,broad,positive,AdaptivePostFilter-IVF,150,0.3,0,0.18361400043431786,58,150,150,150,0,0,0,0
32,broad,positive,PACER-A,150,0.2,0,0.635552999938227,135,150,150,150,0,0,0,0
33,medium,positive,PostFilter-IVF,150,0.5,0,0.3119600000900391,5,150,150,150,0,0,0,0
33,medium,positive,AdaptivePostFilter-IVF,150,0.2,0,0.184786999852804,5,150,150,150,0,0,0,0
33,medium,positive,PACER-A,150,1.0,1,3.4011269999609794,133,150,150,150,0,0,0,0
34,narrow,positive,PostFilter-IVF,150,0.2,0,0.6204420001267863,1,150,150,150,0,0,0,0
34,narrow,positive,AdaptivePostFilter-IVF,150,0.0,0,0.29893800001445925,0,150,150,150,0,0,0,0
34,narrow,positive,PACER-A,150,1.0,1,0.46253999971668236,5,5,5,5,0,0,0,1
35,cold,positive,PostFilter-IVF,150,0.2,0,0.5064620004304743,1,150,150,150,0,0,0,0
35,cold,positive,AdaptivePostFilter-IVF,150,0.6,0,0.1743190000524919,3,150,150,150,0,0,0,0
35,cold,positive,PACER-A,150,1.0,1,0.3459690001363924,5,5,5,5,0,0,0,1
36,broad,positive,PostFilter-IVF,150,1.0,1,0.5205420002312167,69,150,150,150,0,0,0,0
36,broad,positive,AdaptivePostFilter-IVF,150,0.8,0,0.23459800013370113,78,150,150,150,0,0,0,0
36,broad,positive,PACER-A,150,0.8,0,0.8156410003721248,133,150,150,150,0,0,0,0
37,medium,positive,PostFilter-IVF,150,0.9,0,0.32790800014481647,10,150,150,150,0,0,0,0
37,medium,positive,AdaptivePostFilter-IVF,150,0.4,0,0.22901400006958283,13,150,150,150,0,0,0,0
37,medium,positive,PACER-A,150,1.0,1,2.7388299999984156,134,150,150,150,0,0,0,0
38,narrow,positive,PostFilter-IVF,150,0.25,0,0.5793360001007386,1,150,150,150,0,0,0,0
38,narrow,positive,AdaptivePostFilter-IVF,150,0.25,0,0.2942520000033255,1,150,150,150,0,0,0,0
38,narrow,positive,PACER-A,150,1.0,1,0.4998929998691892,4,4,4,4,0,0,0,1
39,cold,positive,PostFilter-IVF,150,0.3333333333333333,0,0.528305999978329,1,150,150,150,0,0,0,0
39,cold,positive,AdaptivePostFilter-IVF,150,0.3333333333333333,0,0.35207599967179704,1,150,150,150,0,0,0,0
39,cold,positive,PACER-A,150,1.0,1,0.40089599997372716,3,3,3,3,0,0,0,1
40,broad,positive,PostFilter-IVF,150,0.8,0,0.3608100000747072,61,150,150,150,0,0,0,0
40,broad,positive,AdaptivePostFilter-IVF,150,0.0,0,0.27785600013885414,38,150,150,150,0,0,0,0
40,broad,positive,PACER-A,150,0.3,0,0.6521949999296339,140,150,150,150,0,0,0,0
41,medium,positive,PostFilter-IVF,150,0.1,0,0.5451540000649402,1,150,150,150,0,0,0,0
41,medium,positive,AdaptivePostFilter-IVF,150,0.0,0,0.23638599986952613,0,150,150,150,0,0,0,0
41,medium,positive,PACER-A,150,0.9,0,3.1632380000701232,137,150,150,150,0,0,0,0
42,narrow,positive,PostFilter-IVF,150,0.4,0,0.3685560000121768,2,150,150,150,0,0,0,0
42,narrow,positive,AdaptivePostFilter-IVF,150,0.4,0,0.2328549999219831,2,150,150,150,0,0,0,0
42,narrow,positive,PACER-A,150,1.0,1,0.44551099972522934,5,6,6,6,0,0,0,1
43,cold,positive,PostFilter-IVF,150,0.5,0,0.5108010000185459,1,150,150,150,0,0,0,0
43,cold,positive,AdaptivePostFilter-IVF,150,0.0,0,0.25397899980816874,0,150,150,150,0,0,0,0
43,cold,positive,PACER-A,150,1.0,1,0.3286309997747594,2,2,2,2,0,0,0,1
