dataset,query_id,regime,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certificate_false_positive
breast-cancer,32,broad,ExactSecure,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.37333400018724205,569,531,531,569,0,0,1,0
breast-cancer,32,broad,PostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.1856659998793475,179,168,179,179,0,8,0,0
breast-cancer,32,broad,AdaptivePostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8757359998980974,569,531,569,569,0,18,0,0
breast-cancer,32,broad,TenantPartition-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.20045399992341117,179,168,179,179,0,8,0,0
breast-cancer,32,broad,PreFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.0090480000144453,200,187,187,200,8,8,0,0
breast-cancer,32,broad,PACER-A,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.0235070001272106,240,225,240,240,10,10,0,0
breast-cancer,32,broad,PACER-C,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.7400010001438204,569,531,569,569,18,18,1,0
breast-cancer,32,broad,PACER-X,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.7095850000714563,569,531,569,569,18,18,1,0
breast-cancer,32,broad,StaleNoRecheck,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.17812500004765752,179,179,179,179,0,8,0,0
breast-cancer,32,broad,NaiveNoPolicy,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.0651779998861457,179,179,179,0,0,8,0,0
breast-cancer,33,medium,ExactSecure,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,0.3146260000903567,569,77,77,569,0,0,1,0
breast-cancer,33,medium,PostFilter-IVF,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,0.21020700000917714,235,35,235,235,0,8,0,0
breast-cancer,33,medium,AdaptivePostFilter-IVF,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,0.9473229999912292,569,77,569,569,0,18,0,0
breast-cancer,33,medium,TenantPartition-IVF,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,0.2735059999849909,235,35,235,235,0,8,0,0
breast-cancer,33,medium,PreFilter-IVF,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,0.5843989999902988,205,39,39,205,9,8,0,0
breast-cancer,33,medium,PACER-A,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,1.1459310001100675,85,77,85,85,17,13,1,0
breast-cancer,33,medium,PACER-C,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,1.189957999940816,85,77,85,85,17,13,1,0
breast-cancer,33,medium,PACER-X,569,30,10,77,0.13532513181019332,10,1.0,1,none,0,0,0,1.0394670000550832,85,77,85,85,17,13,1,0
breast-cancer,33,medium,StaleNoRecheck,569,30,10,77,0.13532513181019332,10,0.9,0,ranking_truncation,0,1,0,0.3113430000212247,235,38,235,235,0,8,0,0
breast-cancer,33,medium,NaiveNoPolicy,569,30,10,77,0.13532513181019332,10,0.3,0,ranking_truncation,6,1,0,0.08000499997251609,235,235,235,0,0,8,0,0
breast-cancer,34,narrow,ExactSecure,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.3119259999948554,569,30,30,569,0,0,1,0
breast-cancer,34,narrow,PostFilter-IVF,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.2375619999384071,240,30,240,240,0,8,0,0
breast-cancer,34,narrow,AdaptivePostFilter-IVF,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.8941270000377699,569,30,569,569,0,18,0,0
breast-cancer,34,narrow,TenantPartition-IVF,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.23184499991657503,240,30,240,240,0,8,0,0
breast-cancer,34,narrow,PreFilter-IVF,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.3418220001094596,155,30,30,155,18,5,0,0
breast-cancer,34,narrow,PACER-A,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.43536299995139416,32,30,32,32,6,5,1,0
breast-cancer,34,narrow,PACER-C,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.40509900009055855,32,30,32,32,6,5,1,0
breast-cancer,34,narrow,PACER-X,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.5144919998656405,32,30,32,32,6,5,1,0
breast-cancer,34,narrow,StaleNoRecheck,569,30,10,30,0.05272407732864675,10,1.0,1,none,0,0,0,0.2468970001245907,240,32,240,240,0,8,0,0
breast-cancer,34,narrow,NaiveNoPolicy,569,30,10,30,0.05272407732864675,10,0.5,0,ranking_truncation,5,0,0,0.10762400006569806,240,240,240,0,0,8,0,0
breast-cancer,35,cold,ExactSecure,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.3357079999659618,569,31,31,569,0,0,1,0
breast-cancer,35,cold,PostFilter-IVF,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.19790900000771217,213,31,213,213,0,8,0,0
breast-cancer,35,cold,AdaptivePostFilter-IVF,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.9085980000236304,569,31,569,569,0,18,0,0
breast-cancer,35,cold,TenantPartition-IVF,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.2566949999618373,213,31,213,213,0,8,0,0
breast-cancer,35,cold,PreFilter-IVF,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.2572480000253563,133,31,31,133,18,4,0,0
breast-cancer,35,cold,PACER-A,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.3816050000295945,33,31,33,33,4,4,1,0
breast-cancer,35,cold,PACER-C,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.32974999999169086,33,31,33,33,4,4,1,0
breast-cancer,35,cold,PACER-X,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.3759090000130527,33,31,33,33,4,4,1,0
breast-cancer,35,cold,StaleNoRecheck,569,30,10,31,0.054481546572934976,10,1.0,1,none,0,0,0,0.26036400004159077,213,33,213,213,0,8,0,0
breast-cancer,35,cold,NaiveNoPolicy,569,30,10,31,0.054481546572934976,10,0.4,0,ranking_truncation,6,0,0,0.07323199997699703,213,213,213,0,0,8,0,0
breast-cancer,36,broad,ExactSecure,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.35604099980446335,569,526,526,569,0,0,1,0
breast-cancer,36,broad,PostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.2313649999905465,240,223,240,240,0,8,0,0
breast-cancer,36,broad,AdaptivePostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.9258009999939532,569,526,569,569,0,18,0,0
breast-cancer,36,broad,TenantPartition-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.26175800007877115,240,223,240,240,0,8,0,0
breast-cancer,36,broad,PreFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.8475069998894469,251,235,235,251,6,6,0,0
breast-cancer,36,broad,PACER-A,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.7148529998630693,240,225,240,240,6,6,0,0
breast-cancer,36,broad,PACER-C,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.4163199998620257,447,417,447,447,13,13,1,0
breast-cancer,36,broad,PACER-X,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.4829409999492782,447,417,447,447,13,13,1,0
breast-cancer,36,broad,StaleNoRecheck,569,30,10,526,0.9244288224956063,10,0.9,0,ranking_truncation,0,1,0,0.2659900001162896,240,240,240,240,0,8,0,0
breast-cancer,36,broad,NaiveNoPolicy,569,30,10,526,0.9244288224956063,10,0.9,0,ranking_truncation,0,1,0,0.08795099984126864,240,240,240,0,0,8,0,0
breast-cancer,37,medium,ExactSecure,569,30,10,119,0.20913884007029876,10,1.0,1,none,0,0,0,0.3263049998167844,569,119,119,569,0,0,1,0
breast-cancer,37,medium,PostFilter-IVF,569,30,10,119,0.20913884007029876,10,1.0,1,none,0,0,0,0.23181799997473718,240,69,240,240,0,8,0,0
breast-cancer,37,medium,AdaptivePostFilter-IVF,569,30,10,119,0.20913884007029876,10,1.0,1,none,0,0,0,0.9267970001474168,569,119,569,569,0,18,0,0
breast-cancer,37,medium,TenantPartition-IVF,569,30,10,119,0.20913884007029876,10,1.0,1,none,0,0,0,0.26458199999979115,240,69,240,240,0,8,0,0
breast-cancer,37,medium,PreFilter-IVF,569,30,10,119,0.20913884007029876,10,0.8,0,ranking_truncation,0,0,0,0.4870220000157133,256,78,78,256,7,7,0,0
breast-cancer,37,medium,PACER-A,569,30,10,119,0.20913884007029876,10,1.0,1,none,0,0,0,0.9764789999735513,117,111,117,117,12,12,1,0
breast-cancer,37,medium,PACER-C,569,30,10,119,0.20913884007029876,10,1.0,1,none,0,0,0,0.9603369999240385,117,111,117,117,12,12,1,0
breast-cancer,37,medium,PACER-X,569,30,10,119,0.20913884007029876,10,1.0,1,none,0,0,0,1.0365030000230036,117,111,117,117,12,12,1,0
breast-cancer,37,medium,StaleNoRecheck,569,30,10,119,0.20913884007029876,10,0.9,0,ranking_truncation,0,1,0,0.26137700001527264,240,75,240,240,0,8,0,0
breast-cancer,37,medium,NaiveNoPolicy,569,30,10,119,0.20913884007029876,10,0.1,0,ranking_truncation,8,1,0,0.09232499996869592,240,240,240,0,0,8,0,0
breast-cancer,38,narrow,ExactSecure,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.31696000019110215,569,22,22,569,0,0,1,0
breast-cancer,38,narrow,PostFilter-IVF,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.2656060000845173,240,14,240,240,0,8,0,0
breast-cancer,38,narrow,AdaptivePostFilter-IVF,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.8767639999405219,569,22,569,569,0,18,0,0
breast-cancer,38,narrow,TenantPartition-IVF,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.25419399980819435,240,14,240,240,0,8,0,0
breast-cancer,38,narrow,PreFilter-IVF,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.4096239999853424,170,22,22,170,18,6,0,0
breast-cancer,38,narrow,PACER-A,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.46971599999778846,22,22,22,22,10,6,1,0
breast-cancer,38,narrow,PACER-C,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.460497999938525,22,22,22,22,10,6,1,0
breast-cancer,38,narrow,PACER-X,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.41654599999674247,22,22,22,22,10,6,1,0
breast-cancer,38,narrow,StaleNoRecheck,569,30,10,22,0.03866432337434095,10,1.0,1,none,0,0,0,0.2135380000254372,240,14,240,240,0,8,0,0
breast-cancer,38,narrow,NaiveNoPolicy,569,30,10,22,0.03866432337434095,10,0.1,0,ranking_truncation,9,2,0,0.0833209999200335,240,240,240,0,0,8,0,0
breast-cancer,39,cold,ExactSecure,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.3061179997985164,569,32,32,569,0,0,1,0
breast-cancer,39,cold,PostFilter-IVF,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.20345799998722214,223,31,223,223,0,8,0,0
breast-cancer,39,cold,AdaptivePostFilter-IVF,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.8962520000750374,569,32,569,569,0,18,0,0
breast-cancer,39,cold,TenantPartition-IVF,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.24068900006568583,223,31,223,223,0,8,0,0
breast-cancer,39,cold,PreFilter-IVF,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.28705099998660444,155,32,32,155,18,5,0,0
breast-cancer,39,cold,PACER-A,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.39697500005786424,32,32,32,32,9,5,1,0
breast-cancer,39,cold,PACER-C,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.37866399998165434,32,32,32,32,9,5,1,0
breast-cancer,39,cold,PACER-X,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.3725850001501385,32,32,32,32,9,5,1,0
breast-cancer,39,cold,StaleNoRecheck,569,30,10,32,0.056239015817223195,10,1.0,1,none,0,0,0,0.19039400012843544,223,31,223,223,0,8,0,0
breast-cancer,39,cold,NaiveNoPolicy,569,30,10,32,0.056239015817223195,10,0.3,0,ranking_truncation,7,2,0,0.07825400007277494,223,223,223,0,0,8,0,0
breast-cancer,40,broad,ExactSecure,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.4345480001575197,569,526,526,569,0,0,1,0
breast-cancer,40,broad,PostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.23372700002255442,240,222,240,240,0,8,0,0
breast-cancer,40,broad,AdaptivePostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.060931999973036,569,526,569,569,0,18,0,0
breast-cancer,40,broad,TenantPartition-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.26517900005273987,240,222,240,240,0,8,0,0
breast-cancer,40,broad,PreFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.947734000192213,272,252,252,272,7,7,0,0
breast-cancer,40,broad,PACER-A,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.7407079999666166,240,225,240,240,7,7,0,0
breast-cancer,40,broad,PACER-C,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.0540759999457805,369,341,369,369,11,11,1,0
breast-cancer,40,broad,PACER-X,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.1039080000045942,369,341,369,369,11,11,1,0
breast-cancer,40,broad,StaleNoRecheck,569,30,10,526,0.9244288224956063,10,0.8,0,ranking_truncation,0,2,0,0.2225099999577651,240,240,240,240,0,8,0,0
breast-cancer,40,broad,NaiveNoPolicy,569,30,10,526,0.9244288224956063,10,0.8,0,ranking_truncation,0,2,0,0.08291099993584794,240,240,240,0,0,8,0,0
breast-cancer,41,medium,ExactSecure,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,0.30987600007392757,569,104,104,569,0,0,1,0
breast-cancer,41,medium,PostFilter-IVF,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,0.18924100004369393,192,61,192,192,0,8,0,0
breast-cancer,41,medium,AdaptivePostFilter-IVF,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,0.8963129998846853,569,104,569,569,0,18,0,0
breast-cancer,41,medium,TenantPartition-IVF,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,0.21334200005185266,192,61,192,192,0,8,0,0
breast-cancer,41,medium,PreFilter-IVF,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,0.5576940000082686,192,61,61,192,9,8,0,0
breast-cancer,41,medium,PACER-A,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,1.1062089999995806,111,104,111,111,17,14,1,0
breast-cancer,41,medium,PACER-C,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,1.1102029998255603,111,104,111,111,17,14,1,0
breast-cancer,41,medium,PACER-X,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,1.0390720001396403,111,104,111,111,17,14,1,0
breast-cancer,41,medium,StaleNoRecheck,569,30,10,104,0.1827768014059754,10,1.0,1,none,0,0,0,0.19145700002809463,192,66,192,192,0,8,0,0
breast-cancer,41,medium,NaiveNoPolicy,569,30,10,104,0.1827768014059754,10,0.2,0,ranking_truncation,8,2,0,0.07285099991349853,192,192,192,0,0,8,0,0
breast-cancer,42,narrow,ExactSecure,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.30172099991432333,569,7,7,569,0,0,1,0
breast-cancer,42,narrow,PostFilter-IVF,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.22872399995321757,217,7,217,217,0,8,0,0
breast-cancer,42,narrow,AdaptivePostFilter-IVF,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.8688870000241877,569,7,569,569,0,18,0,0
breast-cancer,42,narrow,TenantPartition-IVF,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.2108349999616621,217,7,217,217,0,8,0,0
breast-cancer,42,narrow,PreFilter-IVF,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.22360699995260802,100,7,7,100,18,3,0,0
breast-cancer,42,narrow,PACER-A,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.2524450001146761,9,7,9,9,6,3,1,0
breast-cancer,42,narrow,PACER-C,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.2499489999081561,9,7,9,9,6,3,1,0
breast-cancer,42,narrow,PACER-X,569,30,10,7,0.012302284710017574,7,1.0,1,none,0,0,0,0.21303199991962174,9,7,9,9,6,3,1,0
breast-cancer,42,narrow,StaleNoRecheck,569,30,10,7,0.012302284710017574,9,1.0,0,ranking_truncation,0,2,0,0.18432499996379192,217,9,217,217,0,8,0,0
breast-cancer,42,narrow,NaiveNoPolicy,569,30,10,7,0.012302284710017574,10,0.2857142857142857,0,ranking_truncation,8,1,0,0.07801900005688367,217,217,217,0,0,8,0,0
breast-cancer,43,cold,ExactSecure,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.31420899995282525,569,26,26,569,0,0,1,0
breast-cancer,43,cold,PostFilter-IVF,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.2773339999748714,240,21,240,240,0,8,0,0
breast-cancer,43,cold,AdaptivePostFilter-IVF,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.942568000027677,569,26,569,569,0,18,0,0
breast-cancer,43,cold,TenantPartition-IVF,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.29405500004031637,240,21,240,240,0,8,0,0
breast-cancer,43,cold,PreFilter-IVF,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.4041839999899821,245,22,22,245,8,6,0,0
breast-cancer,43,cold,PACER-A,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.7019839999884425,29,26,29,29,11,9,1,0
breast-cancer,43,cold,PACER-C,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.6053000001884357,29,26,29,29,11,9,1,0
breast-cancer,43,cold,PACER-X,569,30,10,26,0.04569420035149385,10,1.0,1,none,0,0,0,0.6160049999834882,29,26,29,29,11,9,1,0
breast-cancer,43,cold,StaleNoRecheck,569,30,10,26,0.04569420035149385,10,0.9,0,ranking_truncation,0,1,0,0.21850600001016574,240,23,240,240,0,8,0,0
breast-cancer,43,cold,NaiveNoPolicy,569,30,10,26,0.04569420035149385,10,0.3,0,ranking_truncation,6,3,0,0.08329900015269232,240,240,240,0,0,8,0,0
breast-cancer,44,broad,ExactSecure,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.3569370001059724,569,526,526,569,0,0,1,0
breast-cancer,44,broad,PostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.2863990000605554,240,225,240,240,0,8,0,0
breast-cancer,44,broad,AdaptivePostFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.4858040001399786,569,526,569,569,0,18,0,0
breast-cancer,44,broad,TenantPartition-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.29936900000393507,240,225,240,240,0,8,0,0
breast-cancer,44,broad,PreFilter-IVF,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.0177159999784635,274,257,257,274,7,7,0,0
breast-cancer,44,broad,PACER-A,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.8699559998603945,240,225,240,240,7,7,0,0
breast-cancer,44,broad,PACER-C,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.8970210001043597,543,503,543,543,17,17,1,0
breast-cancer,44,broad,PACER-X,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,1.8002159999923606,543,503,543,543,17,17,1,0
breast-cancer,44,broad,StaleNoRecheck,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.24029400015024294,240,240,240,240,0,8,0,0
breast-cancer,44,broad,NaiveNoPolicy,569,30,10,526,0.9244288224956063,10,1.0,1,none,0,0,0,0.08705000004738395,240,240,240,0,0,8,0,0
breast-cancer,45,medium,ExactSecure,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.3956269999889628,569,86,86,569,0,0,1,0
breast-cancer,45,medium,PostFilter-IVF,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.28376900013427075,240,55,240,240,0,8,0,0
breast-cancer,45,medium,AdaptivePostFilter-IVF,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,1.1533039998994354,569,86,569,569,0,18,0,0
breast-cancer,45,medium,TenantPartition-IVF,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.4330700000991783,240,55,240,240,0,8,0,0
breast-cancer,45,medium,PreFilter-IVF,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.6555400000252121,255,59,59,255,6,6,0,0
breast-cancer,45,medium,PACER-A,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.8949079999638343,81,75,81,81,11,10,1,0
breast-cancer,45,medium,PACER-C,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.9888930001125118,81,75,81,81,11,10,1,0
breast-cancer,45,medium,PACER-X,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.9053839999069169,81,75,81,81,11,10,1,0
breast-cancer,45,medium,StaleNoRecheck,569,30,10,86,0.15114235500878734,10,1.0,1,none,0,0,0,0.300117000051614,240,60,240,240,0,8,0,0
breast-cancer,45,medium,NaiveNoPolicy,569,30,10,86,0.15114235500878734,10,0.2,0,ranking_truncation,8,1,0,0.09921299988491228,240,240,240,0,0,8,0,0
breast-cancer,46,narrow,ExactSecure,569,30,10,10,0.01757469244288225,10,1.0,1,none,0,0,0,0.4882580001321912,569,10,10,569,0,0,1,0
breast-cancer,46,narrow,PostFilter-IVF,569,30,10,10,0.01757469244288225,6,0.6,0,candidate_starvation,0,0,0,0.3670000000965956,205,6,205,205,0,8,0,0
breast-cancer,46,narrow,AdaptivePostFilter-IVF,569,30,10,10,0.01757469244288225,10,1.0,1,none,0,0,0,1.3671960000465333,569,10,569,569,0,18,0,0
breast-cancer,46,narrow,TenantPartition-IVF,569,30,10,10,0.01757469244288225,6,0.6,0,candidate_starvation,0,0,0,0.19265299988546758,205,6,205,205,0,8,0,0
breast-cancer,46,narrow,PreFilter-IVF,569,30,10,10,0.01757469244288225,10,1.0,1,none,0,0,0,0.22412899988921708,81,10,10,81,18,3,0,0
breast-cancer,46,narrow,PACER-A,569,30,10,10,0.01757469244288225,10,1.0,1,none,0,0,0,0.2524330000142072,10,10,10,10,13,3,1,0
breast-cancer,46,narrow,PACER-C,569,30,10,10,0.01757469244288225,10,1.0,1,none,0,0,0,0.26667100019039935,10,10,10,10,13,3,1,0
breast-cancer,46,narrow,PACER-X,569,30,10,10,0.01757469244288225,10,1.0,1,none,0,0,0,0.22225800012165564,10,10,10,10,13,3,1,0
breast-cancer,46,narrow,StaleNoRecheck,569,30,10,10,0.01757469244288225,6,0.6,0,candidate_starvation,0,0,0,0.17696199984129635,205,6,205,205,0,8,0,0
breast-cancer,46,narrow,NaiveNoPolicy,569,30,10,10,0.01757469244288225,10,0.1,0,ranking_truncation,9,1,2,0.09256399994228559,205,205,205,0,0,8,0,0
breast-cancer,47,cold,ExactSecure,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.3032399999938207,569,6,6,569,0,0,1,0
breast-cancer,47,cold,PostFilter-IVF,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.2201859999786393,240,6,240,240,0,8,0,0
breast-cancer,47,cold,AdaptivePostFilter-IVF,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.8860360001108347,569,6,569,569,0,18,0,0
breast-cancer,47,cold,TenantPartition-IVF,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.31844900013311417,240,6,240,240,0,8,0,0
breast-cancer,47,cold,PreFilter-IVF,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.33273200006078696,216,6,6,216,18,5,0,0
breast-cancer,47,cold,PACER-A,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.374474999944141,6,6,6,6,6,5,1,0
breast-cancer,47,cold,PACER-C,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.4130569998324063,6,6,6,6,6,5,1,0
breast-cancer,47,cold,PACER-X,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.3108089999841468,6,6,6,6,6,5,1,0
breast-cancer,47,cold,StaleNoRecheck,569,30,10,6,0.01054481546572935,6,1.0,1,none,0,0,0,0.23493100002269784,240,6,240,240,0,8,0,0
breast-cancer,47,cold,NaiveNoPolicy,569,30,10,6,0.01054481546572935,10,0.3333333333333333,0,ranking_truncation,8,1,0,0.09015699993142334,240,240,240,0,0,8,0,0
breast-cancer,48,broad,ExactSecure,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.3643809998266079,569,531,531,569,0,0,1,0
breast-cancer,48,broad,PostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.26102900005753327,240,222,240,240,0,8,0,0
breast-cancer,48,broad,AdaptivePostFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.9539029999814375,569,531,569,569,0,18,0,0
breast-cancer,48,broad,TenantPartition-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.2625639999678242,240,222,240,240,0,8,0,0
breast-cancer,48,broad,PreFilter-IVF,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.8408870000948809,251,233,233,251,6,6,0,0
breast-cancer,48,broad,PACER-A,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,0.7543359999999666,240,225,240,240,6,6,0,0
breast-cancer,48,broad,PACER-C,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.2717179999981454,430,403,430,430,12,12,1,0
breast-cancer,48,broad,PACER-X,569,30,10,531,0.9332161687170475,10,1.0,1,none,0,0,0,1.3535299999603012,430,403,430,430,12,12,1,0
breast-cancer,48,broad,StaleNoRecheck,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.24880299997676047,240,240,240,240,0,8,0,0
breast-cancer,48,broad,NaiveNoPolicy,569,30,10,531,0.9332161687170475,10,0.8,0,ranking_truncation,0,2,0,0.11563400016711967,240,240,240,0,0,8,0,0
breast-cancer,49,medium,ExactSecure,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.314601000127368,569,127,127,569,0,0,1,0
breast-cancer,49,medium,PostFilter-IVF,569,30,10,127,0.22319859402460457,10,1.0,1,none,0,0,0,0.2309710000645282,240,77,240,240,0,8,0,0
