dataset,query_id,regime,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certificate_false_positive
digits,51,cold,PreFilter-IVF,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.3080230001160089,152,13,13,152,28,2,0,0
digits,51,cold,PACER-A,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.25184100013575517,14,13,14,14,3,2,1,0
digits,51,cold,PACER-C,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.18884699989030196,14,13,14,14,3,2,1,0
digits,51,cold,PACER-X,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.24820199996611336,14,13,14,14,3,2,1,0
digits,51,cold,StaleNoRecheck,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.514201999976649,691,14,691,691,0,8,0,0
digits,51,cold,NaiveNoPolicy,1797,64,10,13,0.007234279354479688,10,0.4,0,ranking_truncation,6,1,0,0.15786700009812193,691,691,691,0,0,8,0,0
digits,52,broad,ExactSecure,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,1.0700350001116021,1797,1597,1597,1797,0,0,1,0
digits,52,broad,PostFilter-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,0.4581900000175665,538,471,538,538,0,8,0,0
digits,52,broad,AdaptivePostFilter-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,2.1678599998722348,1797,1597,1797,1797,0,28,0,0
digits,52,broad,TenantPartition-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,0.5620590000035008,538,471,538,538,0,8,0,0
digits,52,broad,PreFilter-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,1.4663680001376633,585,522,522,585,8,8,0,0
digits,52,broad,PACER-A,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,1.750751000145101,720,641,720,720,10,10,0,0
digits,52,broad,PACER-C,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,4.479158999856736,1797,1597,1797,1797,28,28,1,0
digits,52,broad,PACER-X,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,4.5454300000074,1797,1597,1797,1797,28,28,1,0
digits,52,broad,StaleNoRecheck,1797,64,10,1597,0.8887033945464663,10,0.8,0,ranking_truncation,0,2,0,0.5154289999609318,538,538,538,538,0,8,0,0
digits,52,broad,NaiveNoPolicy,1797,64,10,1597,0.8887033945464663,10,0.8,0,ranking_truncation,0,2,0,0.14222499999050342,538,538,538,0,0,8,0,0
digits,53,medium,ExactSecure,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,0.9905990000333986,1797,139,139,1797,0,0,1,0
digits,53,medium,PostFilter-IVF,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,0.4546109998955217,480,48,480,480,0,8,0,0
digits,53,medium,AdaptivePostFilter-IVF,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,2.1655630000623205,1797,139,1797,1797,0,28,0,0
digits,53,medium,TenantPartition-IVF,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,0.42335700004514365,480,48,480,480,0,8,0,0
digits,53,medium,PreFilter-IVF,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,0.9902110000439279,644,64,64,644,8,8,0,0
digits,53,medium,PACER-A,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,1.2815729999147152,156,139,156,156,26,14,1,0
digits,53,medium,PACER-C,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,1.245848000053229,156,139,156,156,26,14,1,0
digits,53,medium,PACER-X,1797,64,10,139,0.0773511407902059,10,1.0,1,none,0,0,0,1.2022769999475713,156,139,156,156,26,14,1,0
digits,53,medium,StaleNoRecheck,1797,64,10,139,0.0773511407902059,10,0.9,0,ranking_truncation,0,1,0,0.3881370000726747,480,53,480,480,0,8,0,0
digits,53,medium,NaiveNoPolicy,1797,64,10,139,0.0773511407902059,10,0.3,0,ranking_truncation,7,0,2,0.15295499997591833,480,480,480,0,0,8,0,0
digits,54,narrow,ExactSecure,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,1.0099300000092626,1797,20,20,1797,0,0,1,0
digits,54,narrow,PostFilter-IVF,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,0.599346999933914,651,20,651,651,0,8,0,0
digits,54,narrow,AdaptivePostFilter-IVF,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,2.298883000094065,1797,20,1797,1797,0,28,0,0
digits,54,narrow,TenantPartition-IVF,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,0.43985899992549093,651,20,651,651,0,8,0,0
digits,54,narrow,PreFilter-IVF,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,0.2828080000654154,181,20,20,181,28,2,0,0
digits,54,narrow,PACER-A,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,0.22685800013277913,20,20,20,20,2,2,1,0
digits,54,narrow,PACER-C,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,0.22180900009516336,20,20,20,20,2,2,1,0
digits,54,narrow,PACER-X,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,0.22253499992075376,20,20,20,20,2,2,1,0
digits,54,narrow,StaleNoRecheck,1797,64,10,20,0.011129660545353366,10,1.0,1,none,0,0,0,0.4632630000287463,651,20,651,651,0,8,0,0
digits,54,narrow,NaiveNoPolicy,1797,64,10,20,0.011129660545353366,10,0.0,0,ranking_truncation,10,0,1,0.14881399988553312,651,651,651,0,0,8,0,0
digits,55,cold,ExactSecure,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,1.0830319999968196,1797,13,13,1797,0,0,1,0
digits,55,cold,PostFilter-IVF,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.38428500010923017,354,13,354,354,0,8,0,0
digits,55,cold,AdaptivePostFilter-IVF,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,2.170240000168633,1797,13,1797,1797,0,28,0,0
digits,55,cold,TenantPartition-IVF,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.2661470000475674,354,13,354,354,0,8,0,0
digits,55,cold,PreFilter-IVF,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.3634709999005281,199,13,13,199,28,4,0,0
digits,55,cold,PACER-A,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.38379900001928036,14,13,14,14,19,4,1,0
digits,55,cold,PACER-C,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.33183999994435,14,13,14,14,19,4,1,0
digits,55,cold,PACER-X,1797,64,10,13,0.007234279354479688,10,1.0,1,none,0,0,0,0.3391110001302877,14,13,14,14,19,4,1,0
digits,55,cold,StaleNoRecheck,1797,64,10,13,0.007234279354479688,10,0.9,0,ranking_truncation,0,1,0,0.27952200002800964,354,14,354,354,0,8,0,0
digits,55,cold,NaiveNoPolicy,1797,64,10,13,0.007234279354479688,10,0.2,0,ranking_truncation,8,0,0,0.10845899987543817,354,354,354,0,0,8,0,0
digits,56,broad,ExactSecure,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,1.0352809999858437,1797,1649,1649,1797,0,0,1,0
digits,56,broad,PostFilter-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.4535339999165444,462,421,462,462,0,8,0,0
digits,56,broad,AdaptivePostFilter-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,2.2694209999372106,1797,1649,1797,1797,0,28,0,0
digits,56,broad,TenantPartition-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.4739490000247315,462,421,462,462,0,8,0,0
digits,56,broad,PreFilter-IVF,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,1.5964540000368288,634,588,588,634,8,8,0,0
digits,56,broad,PACER-A,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,1.7751899999893794,720,668,720,720,10,10,0,0
digits,56,broad,PACER-C,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,3.869156999826373,1797,1649,1797,1797,28,28,1,0
digits,56,broad,PACER-X,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,3.8689240000167047,1797,1649,1797,1797,28,28,1,0
digits,56,broad,StaleNoRecheck,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.4439750000528875,462,462,462,462,0,8,0,0
digits,56,broad,NaiveNoPolicy,1797,64,10,1649,0.9176405119643851,10,1.0,1,none,0,0,0,0.1209250001465989,462,462,462,0,0,8,0,0
digits,57,medium,ExactSecure,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,0.9735899998304376,1797,154,154,1797,0,0,1,0
digits,57,medium,PostFilter-IVF,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,0.6284920000325656,720,95,720,720,0,8,0,0
digits,57,medium,AdaptivePostFilter-IVF,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,2.3163200000908546,1797,154,1797,1797,0,28,0,0
digits,57,medium,TenantPartition-IVF,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,0.4987350000646984,720,95,720,720,0,8,0,0
digits,57,medium,PreFilter-IVF,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,0.9039919998485857,618,99,99,618,9,8,0,0
digits,57,medium,PACER-A,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,1.231479000125546,175,154,175,175,23,14,1,0
digits,57,medium,PACER-C,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,1.214246000017738,175,154,175,175,23,14,1,0
digits,57,medium,PACER-X,1797,64,10,154,0.08569838619922092,10,1.0,1,none,0,0,0,1.1780939998971007,175,154,175,175,23,14,1,0
digits,57,medium,StaleNoRecheck,1797,64,10,154,0.08569838619922092,10,0.8,0,ranking_truncation,0,2,0,0.6008829998336296,720,112,720,720,0,8,0,0
digits,57,medium,NaiveNoPolicy,1797,64,10,154,0.08569838619922092,10,0.3,0,ranking_truncation,7,0,0,0.2265519999582466,720,720,720,0,0,8,0,0
digits,58,narrow,ExactSecure,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,1.1980669999047677,1797,7,7,1797,0,0,1,0
digits,58,narrow,PostFilter-IVF,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,0.2659819999735191,307,7,307,307,0,8,0,0
digits,58,narrow,AdaptivePostFilter-IVF,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,1.9596050001382537,1797,7,1797,1797,0,28,0,0
digits,58,narrow,TenantPartition-IVF,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,0.2465749998918909,307,7,307,307,0,8,0,0
digits,58,narrow,PreFilter-IVF,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,0.319253000043318,129,7,7,129,28,4,0,0
digits,58,narrow,PACER-A,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,0.4757249998874613,7,7,7,7,18,4,1,0
digits,58,narrow,PACER-C,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,0.4968089999692893,7,7,7,7,18,4,1,0
digits,58,narrow,PACER-X,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,0.43391100007283967,7,7,7,7,18,4,1,0
digits,58,narrow,StaleNoRecheck,1797,64,10,7,0.0038953811908736783,7,1.0,1,none,0,0,0,0.251678999802607,307,7,307,307,0,8,0,0
digits,58,narrow,NaiveNoPolicy,1797,64,10,7,0.0038953811908736783,10,0.42857142857142855,0,ranking_truncation,7,1,0,0.13101500007905997,307,307,307,0,0,8,0,0
digits,59,cold,ExactSecure,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,0.9264309999252873,1797,27,27,1797,0,0,1,0
digits,59,cold,PostFilter-IVF,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,0.2837029999227525,225,27,225,225,0,8,0,0
digits,59,cold,AdaptivePostFilter-IVF,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,3.0151600001318,1797,27,1797,1797,0,28,0,0
digits,59,cold,TenantPartition-IVF,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,0.2769430000171269,225,27,225,225,0,8,0,0
digits,59,cold,PreFilter-IVF,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,0.3621949999796925,175,27,27,175,28,6,0,0
digits,59,cold,PACER-A,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,0.6359169999541336,31,27,31,31,28,6,1,0
digits,59,cold,PACER-C,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,0.47750500016263686,31,27,31,31,28,6,1,0
digits,59,cold,PACER-X,1797,64,10,27,0.015025041736227046,10,1.0,1,none,0,0,0,0.4959339999004442,31,27,31,31,28,6,1,0
digits,59,cold,StaleNoRecheck,1797,64,10,27,0.015025041736227046,10,0.9,0,ranking_truncation,0,1,0,0.202373999854899,225,31,225,225,0,8,0,0
digits,59,cold,NaiveNoPolicy,1797,64,10,27,0.015025041736227046,10,0.0,0,ranking_truncation,9,2,1,0.07923399994069769,225,225,225,0,0,8,0,0
digits,60,broad,ExactSecure,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,1.2482520000958175,1797,1597,1597,1797,0,0,1,0
digits,60,broad,PostFilter-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,0.8543070000541775,620,556,620,620,0,8,0,0
digits,60,broad,AdaptivePostFilter-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,3.4592209999573242,1797,1597,1797,1797,0,28,0,0
digits,60,broad,TenantPartition-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,0.6309810000857397,620,556,620,620,0,8,0,0
digits,60,broad,PreFilter-IVF,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,2.124288000004526,621,567,567,621,8,8,0,0
digits,60,broad,PACER-A,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,1.6553309999380872,720,652,720,720,9,9,0,0
digits,60,broad,PACER-C,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,3.8233210000271356,1797,1597,1797,1797,28,28,1,0
digits,60,broad,PACER-X,1797,64,10,1597,0.8887033945464663,10,1.0,1,none,0,0,0,3.6197849999553,1797,1597,1797,1797,28,28,1,0
digits,60,broad,StaleNoRecheck,1797,64,10,1597,0.8887033945464663,10,0.9,0,ranking_truncation,0,1,0,0.5665450000833516,620,620,620,620,0,8,0,0
digits,60,broad,NaiveNoPolicy,1797,64,10,1597,0.8887033945464663,10,0.9,0,ranking_truncation,0,1,0,0.14455199993790302,620,620,620,0,0,8,0,0
digits,61,medium,ExactSecure,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,1.3606130000880512,1797,145,145,1797,0,0,1,0
digits,61,medium,PostFilter-IVF,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,0.8234880001509737,507,44,507,507,0,8,0,0
digits,61,medium,AdaptivePostFilter-IVF,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,2.594930999975986,1797,145,1797,1797,0,28,0,0
digits,61,medium,TenantPartition-IVF,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,0.36620000014409015,507,44,507,507,0,8,0,0
digits,61,medium,PreFilter-IVF,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,1.4305350000540784,676,58,58,676,10,8,0,0
digits,61,medium,PACER-A,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,2.1697140000469517,162,145,162,162,27,15,1,0
digits,61,medium,PACER-C,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,1.6066630000750592,162,145,162,162,27,15,1,0
digits,61,medium,PACER-X,1797,64,10,145,0.08069003895381191,10,1.0,1,none,0,0,0,1.15815199978897,162,145,162,162,27,15,1,0
digits,61,medium,StaleNoRecheck,1797,64,10,145,0.08069003895381191,10,0.9,0,ranking_truncation,0,1,0,0.415462000091793,507,49,507,507,0,8,0,0
digits,61,medium,NaiveNoPolicy,1797,64,10,145,0.08069003895381191,10,0.6,0,ranking_truncation,3,1,0,0.15184700009740482,507,507,507,0,0,8,0,0
digits,62,narrow,ExactSecure,1797,64,10,14,0.0077907623817473565,10,1.0,1,none,0,0,0,0.9943049999492359,1797,14,14,1797,0,0,1,0
digits,62,narrow,PostFilter-IVF,1797,64,10,14,0.0077907623817473565,9,0.7,0,candidate_starvation,0,0,0,0.6403550000868563,720,9,720,720,0,8,0,0
digits,62,narrow,AdaptivePostFilter-IVF,1797,64,10,14,0.0077907623817473565,10,1.0,1,none,0,0,0,2.58022399998481,1797,14,1797,1797,0,28,0,0
digits,62,narrow,TenantPartition-IVF,1797,64,10,14,0.0077907623817473565,9,0.7,0,candidate_starvation,0,0,0,0.4276510001091083,720,9,720,720,0,8,0,0
digits,62,narrow,PreFilter-IVF,1797,64,10,14,0.0077907623817473565,10,1.0,1,none,0,0,0,0.3609190000588569,259,14,14,259,28,3,0,0
digits,62,narrow,PACER-A,1797,64,10,14,0.0077907623817473565,10,1.0,1,none,0,0,0,0.3002480000304786,15,14,15,15,15,3,1,0
digits,62,narrow,PACER-C,1797,64,10,14,0.0077907623817473565,10,1.0,1,none,0,0,0,0.2510609999717417,15,14,15,15,15,3,1,0
digits,62,narrow,PACER-X,1797,64,10,14,0.0077907623817473565,10,1.0,1,none,0,0,0,0.24357200004487822,15,14,15,15,15,3,1,0
digits,62,narrow,StaleNoRecheck,1797,64,10,14,0.0077907623817473565,9,0.7,0,candidate_starvation,0,0,0,0.5575059999500809,720,9,720,720,0,8,0,0
digits,62,narrow,NaiveNoPolicy,1797,64,10,14,0.0077907623817473565,10,0.0,0,ranking_truncation,10,1,10,0.19080199990639812,720,720,720,0,0,8,0,0
digits,63,cold,ExactSecure,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.9763409998413408,1797,2,2,1797,0,0,1,0
digits,63,cold,PostFilter-IVF,1797,64,10,2,0.0011129660545353367,0,0.0,0,candidate_starvation,0,0,0,0.9282749999783846,720,0,720,720,0,8,0,0
digits,63,cold,AdaptivePostFilter-IVF,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,2.2809449999385834,1797,2,1797,1797,0,28,0,0
digits,63,cold,TenantPartition-IVF,1797,64,10,2,0.0011129660545353367,0,0.0,0,candidate_starvation,0,0,0,0.35770499994214333,720,0,720,720,0,8,0,0
digits,63,cold,PreFilter-IVF,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.21384100000432227,134,2,2,134,28,1,0,0
digits,63,cold,PACER-A,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.13988099999551196,2,2,2,2,8,1,1,0
digits,63,cold,PACER-C,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.10226700010207423,2,2,2,2,8,1,1,0
digits,63,cold,PACER-X,1797,64,10,2,0.0011129660545353367,2,1.0,1,none,0,0,0,0.09783499990589917,2,2,2,2,8,1,1,0
digits,63,cold,StaleNoRecheck,1797,64,10,2,0.0011129660545353367,0,0.0,0,candidate_starvation,0,0,0,0.5547509999814793,720,0,720,720,0,8,0,0
digits,63,cold,NaiveNoPolicy,1797,64,10,2,0.0011129660545353367,10,0.0,0,ranking_truncation,10,0,10,0.19605099987529684,720,720,720,0,0,8,0,0
digits,64,broad,ExactSecure,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,1.1835640000299463,1797,1631,1631,1797,0,0,1,0
digits,64,broad,PostFilter-IVF,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,0.7034159998511313,720,660,720,720,0,8,0,0
digits,64,broad,AdaptivePostFilter-IVF,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,2.1524860001136403,1797,1631,1797,1797,0,28,0,0
digits,64,broad,TenantPartition-IVF,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,0.6920169998920755,720,660,720,720,0,8,0,0
digits,64,broad,PreFilter-IVF,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,2.097287000196957,728,669,669,728,8,8,0,0
digits,64,broad,PACER-A,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,1.470049000090512,720,661,720,720,8,8,0,0
digits,64,broad,PACER-C,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,3.7626630000886507,1759,1597,1759,1759,26,26,1,0
digits,64,broad,PACER-X,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,3.6725229999774456,1759,1597,1759,1759,26,26,1,0
digits,64,broad,StaleNoRecheck,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,0.5643080000936607,720,720,720,720,0,8,0,0
digits,64,broad,NaiveNoPolicy,1797,64,10,1631,0.907623817473567,10,1.0,1,none,0,0,0,0.18423899996378168,720,720,720,0,0,8,0,0
digits,65,medium,ExactSecure,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,1.125060000049416,1797,257,257,1797,0,0,1,0
digits,65,medium,PostFilter-IVF,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,0.4909350000161794,579,135,579,579,0,8,0,0
digits,65,medium,AdaptivePostFilter-IVF,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,2.303790000041772,1797,257,1797,1797,0,28,0,0
digits,65,medium,TenantPartition-IVF,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,0.5542750000131491,579,135,579,579,0,8,0,0
digits,65,medium,PreFilter-IVF,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,0.8388650001052156,625,63,63,625,9,8,0,0
digits,65,medium,PACER-A,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,1.7789489997994679,292,257,292,292,27,19,1,0
digits,65,medium,PACER-C,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,1.6755389999616455,292,257,292,292,27,19,1,0
digits,65,medium,PACER-X,1797,64,10,257,0.14301613800779076,10,1.0,1,none,0,0,0,1.6116150000016205,292,257,292,292,27,19,1,0
digits,65,medium,StaleNoRecheck,1797,64,10,257,0.14301613800779076,10,0.8,0,ranking_truncation,0,2,0,0.4403220000313013,579,149,579,579,0,8,0,0
digits,65,medium,NaiveNoPolicy,1797,64,10,257,0.14301613800779076,10,0.3,0,ranking_truncation,7,0,0,0.13239300005807308,579,579,579,0,0,8,0,0
digits,66,narrow,ExactSecure,1797,64,10,10,0.005564830272676683,10,1.0,1,none,0,0,0,0.9981419998439378,1797,10,10,1797,0,0,1,0
digits,66,narrow,PostFilter-IVF,1797,64,10,10,0.005564830272676683,7,0.7,0,candidate_starvation,0,0,0,0.48005400003603427,571,7,571,571,0,8,0,0
digits,66,narrow,AdaptivePostFilter-IVF,1797,64,10,10,0.005564830272676683,10,1.0,1,none,0,0,0,2.0419929999206943,1797,10,1797,1797,0,28,0,0
digits,66,narrow,TenantPartition-IVF,1797,64,10,10,0.005564830272676683,7,0.7,0,candidate_starvation,0,0,0,0.28360000010252406,571,7,571,571,0,8,0,0
digits,66,narrow,PreFilter-IVF,1797,64,10,10,0.005564830272676683,10,1.0,1,none,0,0,0,0.2904979999129864,200,10,10,200,28,3,0,0
digits,66,narrow,PACER-A,1797,64,10,10,0.005564830272676683,10,1.0,1,none,0,0,0,0.26563400001577975,13,10,13,13,9,3,1,0
digits,66,narrow,PACER-C,1797,64,10,10,0.005564830272676683,10,1.0,1,none,0,0,0,0.26080800012096006,13,10,13,13,9,3,1,0
digits,66,narrow,PACER-X,1797,64,10,10,0.005564830272676683,10,1.0,1,none,0,0,0,0.25534300016261113,13,10,13,13,9,3,1,0
digits,66,narrow,StaleNoRecheck,1797,64,10,10,0.005564830272676683,8,0.7,0,candidate_starvation,0,1,0,0.393293000115591,571,8,571,571,0,8,0,0
digits,66,narrow,NaiveNoPolicy,1797,64,10,10,0.005564830272676683,10,0.2,0,ranking_truncation,7,2,0,0.1748379997934535,571,571,571,0,0,8,0,0
digits,67,cold,ExactSecure,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,0.940786000001026,1797,24,24,1797,0,0,1,0
digits,67,cold,PostFilter-IVF,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,0.471395999966262,651,21,651,651,0,8,0,0
digits,67,cold,AdaptivePostFilter-IVF,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,1.916904999916369,1797,24,1797,1797,0,28,0,0
digits,67,cold,TenantPartition-IVF,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,0.40432100013276795,651,21,651,651,0,8,0,0
digits,67,cold,PreFilter-IVF,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,0.3607719997944514,260,24,24,260,28,3,0,0
digits,67,cold,PACER-A,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,0.30330499998854066,26,24,26,26,6,3,1,0
digits,67,cold,PACER-C,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,0.26576299978842144,26,24,26,26,6,3,1,0
digits,67,cold,PACER-X,1797,64,10,24,0.01335559265442404,10,1.0,1,none,0,0,0,0.3063190001739713,26,24,26,26,6,3,1,0
digits,67,cold,StaleNoRecheck,1797,64,10,24,0.01335559265442404,10,0.9,0,ranking_truncation,0,1,0,0.44909400003234623,651,23,651,651,0,8,0,0
digits,67,cold,NaiveNoPolicy,1797,64,10,24,0.01335559265442404,10,0.1,0,ranking_truncation,9,2,2,0.14137099992694857,651,651,651,0,0,8,0,0
digits,68,broad,ExactSecure,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,1.0179779999361926,1797,1617,1617,1797,0,0,1,0
digits,68,broad,PostFilter-IVF,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,0.5085860000235698,682,622,682,682,0,8,0,0
digits,68,broad,AdaptivePostFilter-IVF,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,2.252820999956384,1797,1617,1797,1797,0,28,0,0
digits,68,broad,TenantPartition-IVF,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,0.6078810001781676,682,622,682,682,0,8,0,0
digits,68,broad,PreFilter-IVF,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,1.9230640000387211,720,666,666,720,8,8,0,0
digits,68,broad,PACER-A,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,1.4166350001687533,720,666,720,720,8,8,0,0
digits,68,broad,PACER-C,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,3.7778550001803524,1797,1617,1797,1797,28,28,1,0
digits,68,broad,PACER-X,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,3.801909000003434,1797,1617,1797,1797,28,28,1,0
digits,68,broad,StaleNoRecheck,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,0.6026210000982246,682,682,682,682,0,8,0,0
digits,68,broad,NaiveNoPolicy,1797,64,10,1617,0.8998330550918197,10,1.0,1,none,0,0,0,0.15377499994428945,682,682,682,0,0,8,0,0
