dataset,query_id,regime,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certificate_false_positive
wine,57,medium,ExactSecure,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.1888700001018151,178,32,32,178,0,0,1,0
wine,57,medium,PostFilter-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.13552499990510114,107,24,107,107,0,8,0,0
wine,57,medium,AdaptivePostFilter-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.4823100000521663,178,32,178,178,0,12,0,0
wine,57,medium,TenantPartition-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.193135000017719,107,24,107,107,0,8,0,0
wine,57,medium,PreFilter-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.5900680000650027,140,32,32,140,12,8,0,0
wine,57,medium,PACER-A,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.47394099988196103,25,24,25,25,8,5,1,0
wine,57,medium,PACER-C,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.42096700008187327,25,24,25,25,8,5,1,0
wine,57,medium,PACER-X,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.41101300007539976,25,24,25,25,8,5,1,0
wine,57,medium,StaleNoRecheck,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.12504100004662178,107,25,107,107,0,8,0,0
wine,57,medium,NaiveNoPolicy,178,13,10,32,0.1797752808988764,10,0.4,0,ranking_truncation,6,1,0,0.10393899992777733,107,107,107,0,0,8,0,0
wine,58,narrow,ExactSecure,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.12484600006246183,178,10,10,178,0,0,1,0
wine,58,narrow,PostFilter-IVF,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.170566999941002,125,10,125,125,0,8,0,0
wine,58,narrow,AdaptivePostFilter-IVF,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.485586999957377,178,10,178,178,0,12,0,0
wine,58,narrow,TenantPartition-IVF,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.12423600014699332,125,10,125,125,0,8,0,0
wine,58,narrow,PreFilter-IVF,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.20925500007251685,52,10,10,52,12,3,0,0
wine,58,narrow,PACER-A,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.25704500012579956,10,10,10,10,9,3,1,0
wine,58,narrow,PACER-C,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.24523599995518452,10,10,10,10,9,3,1,0
wine,58,narrow,PACER-X,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.21403000005193462,10,10,10,10,9,3,1,0
wine,58,narrow,StaleNoRecheck,178,13,10,10,0.056179775280898875,10,1.0,1,none,0,0,0,0.15776500003994443,125,10,125,125,0,8,0,0
wine,58,narrow,NaiveNoPolicy,178,13,10,10,0.056179775280898875,10,0.2,0,ranking_truncation,8,1,1,0.06830200004515063,125,125,125,0,0,8,0,0
wine,59,cold,ExactSecure,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.12353299985079502,178,4,4,178,0,0,1,0
wine,59,cold,PostFilter-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.1284169998143625,112,4,112,112,0,8,0,0
wine,59,cold,AdaptivePostFilter-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.5028609998589673,178,4,178,178,0,12,0,0
wine,59,cold,TenantPartition-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.13776800005871337,112,4,112,112,0,8,0,0
wine,59,cold,PreFilter-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.1518130000022211,42,4,4,42,12,2,0,0
wine,59,cold,PACER-A,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.1715500000045722,4,4,4,4,2,2,1,0
wine,59,cold,PACER-C,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.19293100012873765,4,4,4,4,2,2,1,0
wine,59,cold,PACER-X,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.14581099981114676,4,4,4,4,2,2,1,0
wine,59,cold,StaleNoRecheck,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.11950700013585447,112,4,112,112,0,8,0,0
wine,59,cold,NaiveNoPolicy,178,13,10,4,0.02247191011235955,10,0.5,0,ranking_truncation,8,0,0,0.05512700022336503,112,112,112,0,0,8,0,0
wine,60,broad,ExactSecure,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,0.1526999999441614,178,166,166,178,0,0,1,0
wine,60,broad,PostFilter-IVF,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,0.15854499997658422,136,129,136,136,0,8,0,0
wine,60,broad,AdaptivePostFilter-IVF,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,0.5483759998696769,178,166,178,178,0,12,0,0
wine,60,broad,TenantPartition-IVF,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,0.22977899993747997,136,129,136,136,0,8,0,0
wine,60,broad,PreFilter-IVF,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,1.1954340000102093,136,127,127,136,8,8,0,0
wine,60,broad,PACER-A,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,0.6663710000793799,122,116,122,122,7,7,1,0
wine,60,broad,PACER-C,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,0.6547010000303999,122,116,122,122,7,7,1,0
wine,60,broad,PACER-X,178,13,10,166,0.9325842696629213,10,1.0,1,none,0,0,0,0.6437939998704678,122,116,122,122,7,7,1,0
wine,60,broad,StaleNoRecheck,178,13,10,166,0.9325842696629213,10,0.9,0,ranking_truncation,0,1,0,0.17154299985122634,136,136,136,136,0,8,0,0
wine,60,broad,NaiveNoPolicy,178,13,10,166,0.9325842696629213,10,0.9,0,ranking_truncation,0,1,0,0.0609090000125434,136,136,136,0,0,8,0,0
wine,61,medium,ExactSecure,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.12992099982511718,178,31,31,178,0,0,1,0
wine,61,medium,PostFilter-IVF,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.20941699995091767,124,31,124,124,0,8,0,0
wine,61,medium,AdaptivePostFilter-IVF,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.9010310000121535,178,31,178,178,0,12,0,0
wine,61,medium,TenantPartition-IVF,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.31430500007445517,124,31,124,124,0,8,0,0
wine,61,medium,PreFilter-IVF,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.5855659999269847,97,31,31,97,12,5,0,0
wine,61,medium,PACER-A,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.48288900006809854,32,31,32,32,6,5,1,0
wine,61,medium,PACER-C,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.38220900000851543,32,31,32,32,6,5,1,0
wine,61,medium,PACER-X,178,13,10,31,0.17415730337078653,10,1.0,1,none,0,0,0,0.36550000004353933,32,31,32,32,6,5,1,0
wine,61,medium,StaleNoRecheck,178,13,10,31,0.17415730337078653,10,0.9,0,ranking_truncation,0,1,0,0.18125699989468558,124,32,124,124,0,8,0,0
wine,61,medium,NaiveNoPolicy,178,13,10,31,0.17415730337078653,10,0.5,0,ranking_truncation,5,0,0,0.06725000002916204,124,124,124,0,0,8,0,0
wine,62,narrow,ExactSecure,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.12174199991932255,178,3,3,178,0,0,1,0
wine,62,narrow,PostFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.13248400000520633,125,3,125,125,0,8,0,0
wine,62,narrow,AdaptivePostFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.5206490000091435,178,3,178,178,0,12,0,0
wine,62,narrow,TenantPartition-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.12494600014179014,125,3,125,125,0,8,0,0
wine,62,narrow,PreFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.14452599998548976,46,3,3,46,12,2,0,0
wine,62,narrow,PACER-A,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.171663000173794,3,3,3,3,3,2,1,0
wine,62,narrow,PACER-C,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.1770349999787868,3,3,3,3,3,2,1,0
wine,62,narrow,PACER-X,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.15022200000203156,3,3,3,3,3,2,1,0
wine,62,narrow,StaleNoRecheck,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.12546799985102552,125,3,125,125,0,8,0,0
wine,62,narrow,NaiveNoPolicy,178,13,10,3,0.016853932584269662,10,0.6666666666666666,0,ranking_truncation,8,0,0,0.05560500017054437,125,125,125,0,0,8,0,0
wine,63,cold,ExactSecure,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.12062600012541225,178,4,4,178,0,0,1,0
wine,63,cold,PostFilter-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.15694099988650123,112,4,112,112,0,8,0,0
wine,63,cold,AdaptivePostFilter-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.47250099987650174,178,4,178,178,0,12,0,0
wine,63,cold,TenantPartition-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.12748200015266775,112,4,112,112,0,8,0,0
wine,63,cold,PreFilter-IVF,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.15084100004969514,42,4,4,42,12,2,0,0
wine,63,cold,PACER-A,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.19790300007116457,4,4,4,4,3,2,1,0
wine,63,cold,PACER-C,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.17889600007947593,4,4,4,4,3,2,1,0
wine,63,cold,PACER-X,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.14666400011265068,4,4,4,4,3,2,1,0
wine,63,cold,StaleNoRecheck,178,13,10,4,0.02247191011235955,4,1.0,1,none,0,0,0,0.11634099996626901,112,4,112,112,0,8,0,0
wine,63,cold,NaiveNoPolicy,178,13,10,4,0.02247191011235955,10,0.25,0,ranking_truncation,9,2,0,0.05432499983726302,112,112,112,0,0,8,0,0
wine,64,broad,ExactSecure,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.15697899993938336,178,164,164,178,0,0,1,0
wine,64,broad,PostFilter-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.16184100013560965,118,108,118,118,0,8,0,0
wine,64,broad,AdaptivePostFilter-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.49665699998513446,178,164,178,178,0,12,0,0
wine,64,broad,TenantPartition-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.19486099995447148,118,108,118,118,0,8,0,0
wine,64,broad,PreFilter-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,1.182167999786543,128,116,116,128,8,8,0,0
wine,64,broad,PACER-A,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.5920219998643006,97,91,97,97,5,5,1,0
wine,64,broad,PACER-C,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.4821569998512132,97,91,97,97,5,5,1,0
wine,64,broad,PACER-X,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.5496969999967405,97,91,97,97,5,5,1,0
wine,64,broad,StaleNoRecheck,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.15969099990797986,118,118,118,118,0,8,0,0
wine,64,broad,NaiveNoPolicy,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.06714599999213533,118,118,118,0,0,8,0,0
wine,65,medium,ExactSecure,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.12938700001541292,178,34,34,178,0,0,1,0
wine,65,medium,PostFilter-IVF,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.20014599999740312,106,33,106,106,0,8,0,0
wine,65,medium,AdaptivePostFilter-IVF,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.4868790001637535,178,34,178,178,0,12,0,0
wine,65,medium,TenantPartition-IVF,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.147705000017595,106,33,106,106,0,8,0,0
wine,65,medium,PreFilter-IVF,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.49108600001090963,97,34,34,97,12,7,0,0
wine,65,medium,PACER-A,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.5177799998818955,36,34,36,36,8,7,1,0
wine,65,medium,PACER-C,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.5830679999689892,36,34,36,36,8,7,1,0
wine,65,medium,PACER-X,178,13,10,34,0.19101123595505617,10,1.0,1,none,0,0,0,0.5461850000756385,36,34,36,36,8,7,1,0
wine,65,medium,StaleNoRecheck,178,13,10,34,0.19101123595505617,10,0.9,0,ranking_truncation,0,1,0,0.15738000001874752,106,35,106,106,0,8,0,0
wine,65,medium,NaiveNoPolicy,178,13,10,34,0.19101123595505617,10,0.3,0,ranking_truncation,7,0,0,0.05236299989519466,106,106,106,0,0,8,0,0
wine,66,narrow,ExactSecure,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.1333929999418615,178,14,14,178,0,0,1,0
wine,66,narrow,PostFilter-IVF,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.13616299997920578,118,14,118,118,0,8,0,0
wine,66,narrow,AdaptivePostFilter-IVF,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.5973739998808014,178,14,178,178,0,12,0,0
wine,66,narrow,TenantPartition-IVF,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.13942500004304748,118,14,118,118,0,8,0,0
wine,66,narrow,PreFilter-IVF,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.42795699982889346,65,14,14,65,12,4,0,0
wine,66,narrow,PACER-A,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.4233910001403274,15,14,15,15,6,4,1,0
wine,66,narrow,PACER-C,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.32599399992250255,15,14,15,15,6,4,1,0
wine,66,narrow,PACER-X,178,13,10,14,0.07865168539325842,10,1.0,1,none,0,0,0,0.2881959999285755,15,14,15,15,6,4,1,0
wine,66,narrow,StaleNoRecheck,178,13,10,14,0.07865168539325842,10,0.9,0,ranking_truncation,0,1,0,0.13253399993118364,118,15,118,118,0,8,0,0
wine,66,narrow,NaiveNoPolicy,178,13,10,14,0.07865168539325842,10,0.5,0,ranking_truncation,4,1,1,0.05452899995361804,118,118,118,0,0,8,0,0
wine,67,cold,ExactSecure,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.1375929998630454,178,1,1,178,0,0,1,0
wine,67,cold,PostFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.15447800001311407,136,1,136,136,0,8,0,0
wine,67,cold,AdaptivePostFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.5029579999700218,178,1,178,178,0,12,0,0
wine,67,cold,TenantPartition-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.16995199985103682,136,1,136,136,0,8,0,0
wine,67,cold,PreFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.11257799997110851,26,1,1,26,12,1,0,0
wine,67,cold,PACER-A,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.09677599996393838,1,1,1,1,1,1,1,0
wine,67,cold,PACER-C,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.08489499987263116,1,1,1,1,1,1,1,0
wine,67,cold,PACER-X,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.08385199998883763,1,1,1,1,1,1,1,0
wine,67,cold,StaleNoRecheck,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.14742300004400022,136,1,136,136,0,8,0,0
wine,67,cold,NaiveNoPolicy,178,13,10,1,0.0056179775280898875,10,1.0,0,ranking_truncation,9,1,3,0.07333200005632534,136,136,136,0,0,8,0,0
wine,68,broad,ExactSecure,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.14065200002733036,178,164,164,178,0,0,1,0
wine,68,broad,PostFilter-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.1493080001182534,136,128,136,136,0,8,0,0
wine,68,broad,AdaptivePostFilter-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.5452560001231177,178,164,178,178,0,12,0,0
wine,68,broad,TenantPartition-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.1697710001735686,136,128,136,136,0,8,0,0
wine,68,broad,PreFilter-IVF,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,1.1565199999949982,136,126,126,136,8,8,0,0
wine,68,broad,PACER-A,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.7176980000167532,122,114,122,122,7,7,1,0
wine,68,broad,PACER-C,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.6423799998174218,122,114,122,122,7,7,1,0
wine,68,broad,PACER-X,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.7265939998433169,122,114,122,122,7,7,1,0
wine,68,broad,StaleNoRecheck,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.16270599985546141,136,136,136,136,0,8,0,0
wine,68,broad,NaiveNoPolicy,178,13,10,164,0.9213483146067416,10,1.0,1,none,0,0,0,0.056756000049063005,136,136,136,0,0,8,0,0
wine,69,medium,ExactSecure,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.133211000047595,178,47,47,178,0,0,1,0
wine,69,medium,PostFilter-IVF,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.1497020000442717,107,24,107,107,0,8,0,0
wine,69,medium,AdaptivePostFilter-IVF,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.4996989998744539,178,47,178,178,0,12,0,0
wine,69,medium,TenantPartition-IVF,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.15896200011411565,107,24,107,107,0,8,0,0
wine,69,medium,PreFilter-IVF,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.5293960000471998,136,47,47,136,11,8,0,0
wine,69,medium,PACER-A,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.4933620000429073,27,26,27,27,6,5,1,0
wine,69,medium,PACER-C,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.5038850001710671,27,26,27,27,6,5,1,0
wine,69,medium,PACER-X,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.8720769999399636,27,26,27,27,6,5,1,0
wine,69,medium,StaleNoRecheck,178,13,10,47,0.2640449438202247,10,1.0,1,none,0,0,0,0.14614399992751714,107,25,107,107,0,8,0,0
wine,69,medium,NaiveNoPolicy,178,13,10,47,0.2640449438202247,10,0.6,0,ranking_truncation,4,1,0,0.07349400016209984,107,107,107,0,0,8,0,0
wine,70,narrow,ExactSecure,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.2734729998792318,178,3,3,178,0,0,1,0
wine,70,narrow,PostFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.2578580001681985,114,3,114,114,0,8,0,0
wine,70,narrow,AdaptivePostFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.5326049999894167,178,3,178,178,0,12,0,0
wine,70,narrow,TenantPartition-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.12866599990957184,114,3,114,114,0,8,0,0
wine,70,narrow,PreFilter-IVF,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.15716399980192364,46,3,3,46,12,2,0,0
wine,70,narrow,PACER-A,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.17428799992558197,3,3,3,3,2,2,1,0
wine,70,narrow,PACER-C,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.15372400002888753,3,3,3,3,2,2,1,0
wine,70,narrow,PACER-X,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.15486100005546177,3,3,3,3,2,2,1,0
wine,70,narrow,StaleNoRecheck,178,13,10,3,0.016853932584269662,3,1.0,1,none,0,0,0,0.12290400013625913,114,3,114,114,0,8,0,0
wine,70,narrow,NaiveNoPolicy,178,13,10,3,0.016853932584269662,10,0.3333333333333333,0,ranking_truncation,9,0,0,0.05840799985890044,114,114,114,0,0,8,0,0
wine,71,cold,ExactSecure,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.12360599998828548,178,1,1,178,0,0,1,0
wine,71,cold,PostFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.1509220001025824,138,1,138,138,0,8,0,0
wine,71,cold,AdaptivePostFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.5477989998325938,178,1,178,178,0,12,0,0
wine,71,cold,TenantPartition-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.14757199983250757,138,1,138,138,0,8,0,0
wine,71,cold,PreFilter-IVF,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.12096699992980575,15,1,1,15,12,1,0,0
wine,71,cold,PACER-A,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.09400399994774489,1,1,1,1,2,1,1,0
wine,71,cold,PACER-C,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.08567600002606923,1,1,1,1,2,1,1,0
wine,71,cold,PACER-X,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.08431600008407258,1,1,1,1,2,1,1,0
wine,71,cold,StaleNoRecheck,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.17601800004740653,138,1,138,138,0,8,0,0
wine,71,cold,NaiveNoPolicy,178,13,10,1,0.0056179775280898875,10,1.0,0,ranking_truncation,9,2,0,0.083199000073364,138,138,138,0,0,8,0,0
wine,72,broad,ExactSecure,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.13602099988929695,178,161,161,178,0,0,1,0
wine,72,broad,PostFilter-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.16501200002494443,130,117,130,130,0,8,0,0
wine,72,broad,AdaptivePostFilter-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.5533359999390086,178,161,178,178,0,12,0,0
wine,72,broad,TenantPartition-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.2279870000165829,130,117,130,130,0,8,0,0
wine,72,broad,PreFilter-IVF,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,1.2460569998893334,130,117,117,130,8,8,0,0
wine,72,broad,PACER-A,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.7442819999141648,122,111,122,122,7,7,1,0
wine,72,broad,PACER-C,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.6529540000883571,122,111,122,122,7,7,1,0
wine,72,broad,PACER-X,178,13,10,161,0.9044943820224719,10,1.0,1,none,0,0,0,0.5978550000236282,122,111,122,122,7,7,1,0
wine,72,broad,StaleNoRecheck,178,13,10,161,0.9044943820224719,10,0.9,0,ranking_truncation,0,1,0,0.19493900003908493,130,130,130,130,0,8,0,0
wine,72,broad,NaiveNoPolicy,178,13,10,161,0.9044943820224719,10,0.9,0,ranking_truncation,0,1,0,0.06532099996547913,130,130,130,0,0,8,0,0
wine,73,medium,ExactSecure,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.13222099983067892,178,32,32,178,0,0,1,0
wine,73,medium,PostFilter-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.14322399988486723,123,23,123,123,0,8,0,0
wine,73,medium,AdaptivePostFilter-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.5110839999815653,178,32,178,178,0,12,0,0
wine,73,medium,TenantPartition-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.1955109999016713,123,23,123,123,0,8,0,0
wine,73,medium,PreFilter-IVF,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.7763539999814384,133,30,30,133,8,8,0,0
wine,73,medium,PACER-A,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.6988269999510521,35,32,35,35,11,9,1,0
wine,73,medium,PACER-C,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.7160219997786044,35,32,35,35,11,9,1,0
wine,73,medium,PACER-X,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.617073999819695,35,32,35,35,11,9,1,0
wine,73,medium,StaleNoRecheck,178,13,10,32,0.1797752808988764,10,1.0,1,none,0,0,0,0.164370999982566,123,26,123,123,0,8,0,0
wine,73,medium,NaiveNoPolicy,178,13,10,32,0.1797752808988764,10,0.4,0,ranking_truncation,6,0,0,0.05554599988499831,123,123,123,0,0,8,0,0
wine,74,narrow,ExactSecure,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.13693100004275038,178,15,15,178,0,0,1,0
wine,74,narrow,PostFilter-IVF,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.1378140000269923,114,14,114,114,0,8,0,0
wine,74,narrow,AdaptivePostFilter-IVF,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.4827069999464584,178,15,178,178,0,12,0,0
wine,74,narrow,TenantPartition-IVF,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.13126099997862184,114,14,114,114,0,8,0,0
wine,74,narrow,PreFilter-IVF,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.39121800000430085,65,15,15,65,12,4,0,0
wine,74,narrow,PACER-A,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.565558000062083,15,15,15,15,7,4,1,0
wine,74,narrow,PACER-C,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.31247600009010057,15,15,15,15,7,4,1,0
wine,74,narrow,PACER-X,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.2845100000286038,15,15,15,15,7,4,1,0
wine,74,narrow,StaleNoRecheck,178,13,10,15,0.08426966292134831,10,1.0,1,none,0,0,0,0.16922000008889881,114,14,114,114,0,8,0,0
wine,74,narrow,NaiveNoPolicy,178,13,10,15,0.08426966292134831,10,0.6,0,ranking_truncation,4,1,0,0.06849300007161219,114,114,114,0,0,8,0,0
wine,75,cold,ExactSecure,178,13,10,1,0.0056179775280898875,1,1.0,1,none,0,0,0,0.12218699998811644,178,1,1,178,0,0,1,0
