query_id,regime,correlation,method,budget,recall_at_k,secure_topk_exact,latency_ms,candidates,raw_candidates,distance_evals,policy_checks,policy_violations,deleted_violations,tenant_violations,certified
0,broad,positive,PostFilter-IVF,150,0.8,0,0.680749000139258,74,150,150,150,0,0,0,0
0,broad,positive,AdaptivePostFilter-IVF,150,0.0,0,0.8070799999586598,87,150,150,150,0,0,0,0
0,broad,positive,PACER-A,150,0.1,0,1.1238949998642056,148,150,150,150,0,0,0,0
1,medium,positive,PostFilter-IVF,150,0.8,0,0.2955209999981889,8,150,150,150,0,0,0,0
1,medium,positive,AdaptivePostFilter-IVF,150,0.1,0,0.1964609998594824,1,150,150,150,0,0,0,0
1,medium,positive,PACER-A,150,1.0,1,2.837825000142402,146,150,150,150,0,0,0,0
2,narrow,positive,PostFilter-IVF,150,0.5,0,0.4247219999342633,2,150,150,150,0,0,0,0
2,narrow,positive,AdaptivePostFilter-IVF,150,0.5,0,0.28909699994983384,2,150,150,150,0,0,0,0
2,narrow,positive,PACER-A,150,1.0,1,0.39584400019521127,4,4,4,4,0,0,0,1
3,cold,positive,PostFilter-IVF,150,0.5,0,0.2676470001006237,1,150,150,150,0,0,0,0
3,cold,positive,AdaptivePostFilter-IVF,150,0.5,0,0.18447000002197456,1,150,150,150,0,0,0,0
3,cold,positive,PACER-A,150,1.0,1,0.24323100001311104,2,2,2,2,0,0,0,1
4,broad,positive,PostFilter-IVF,150,0.6,0,0.3000770000198827,54,150,150,150,0,0,0,0
4,broad,positive,AdaptivePostFilter-IVF,150,0.3,0,0.16711500006749702,36,150,150,150,0,0,0,0
4,broad,positive,PACER-A,150,0.2,0,0.6008909999764,142,150,150,150,0,0,0,0
5,medium,positive,PostFilter-IVF,150,0.6,0,0.30541499995706545,6,150,150,150,0,0,0,0
5,medium,positive,AdaptivePostFilter-IVF,150,0.6,0,0.18685200006984815,9,150,150,150,0,0,0,0
5,medium,positive,PACER-A,150,0.9,0,1.8443990002197097,136,150,150,150,0,0,0,0
6,narrow,positive,PostFilter-IVF,150,0.3333333333333333,0,0.4738369998449343,1,150,150,150,0,0,0,0
6,narrow,positive,AdaptivePostFilter-IVF,150,0.6666666666666666,0,0.203963000103613,2,150,150,150,0,0,0,0
6,narrow,positive,PACER-A,150,1.0,1,0.26594899986776,3,4,4,4,0,0,0,1
7,cold,positive,PostFilter-IVF,150,0.3333333333333333,0,0.2625629999783996,1,150,150,150,0,0,0,0
7,cold,positive,AdaptivePostFilter-IVF,150,0.3333333333333333,0,0.18874100010179973,1,150,150,150,0,0,0,0
7,cold,positive,PACER-A,150,1.0,1,0.261352000052284,3,3,3,3,0,0,0,1
8,broad,positive,PostFilter-IVF,150,0.8,0,0.25541399986650504,73,150,150,150,0,0,0,0
8,broad,positive,AdaptivePostFilter-IVF,150,0.2,0,0.16183000002456538,65,150,150,150,0,0,0,0
8,broad,positive,PACER-A,150,0.4,0,0.6421849998332618,141,150,150,150,0,0,0,0
9,medium,positive,PostFilter-IVF,150,0.4,0,0.22646100001111336,4,150,150,150,0,0,0,0
9,medium,positive,AdaptivePostFilter-IVF,150,0.3,0,0.24727000004531874,5,150,150,150,0,0,0,0
