query_id,regime,correlation,method,n,dim,k,allowed_count,selectivity,returned,recall_at_k,secure_topk_exact,failure_mode,policy_violations,deleted_violations,tenant_violations,explanation_valid,explanation_total,explanation_accuracy,latency_ms,raw_candidates,candidates,distance_evals,policy_checks,summary_checks,visited_cluster_count,certified,certified_and_exact,certificate_false_positive,certificate_gap,truncated_visible_slice
0,broad,positive,ExactSecure,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,5.291548000059265,8000,3905,3905,8000,0,0,1,1,0,0.0,0
0,broad,positive,PreFilter-Exact,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,5.198325000037585,8000,3905,3905,8000,0,0,1,1,0,0.0,0
0,broad,positive,BitmapSlice-Exact,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,11.287988000049154,4009,3905,3905,4009,0,0,1,1,0,0.0,0
0,broad,positive,ScalarOnly,8000,64,10,3905,0.488125,10,0.0,0,ranking_truncation,0,0,0,10,10,1.0,5.14357499992002,8000,3905,0,8000,0,0,0,1,0,0.0,0
0,broad,positive,PostFilter-IVF,8000,64,10,3905,0.488125,10,0.8,0,ranking_truncation,0,0,0,10,10,1.0,1.280296000004455,1205,586,1205,1205,0,8,0,1,0,0.0,0
0,broad,positive,AdaptivePostFilter-IVF,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,6.79391000016949,4800,2350,4800,4800,0,36,0,1,0,0.0,0
0,broad,positive,ExactPrefix-PostFilter,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,3.421153999852322,2400,1161,8000,2400,0,0,0,1,0,0.0,0
0,broad,positive,TenantPartition-IVF,8000,64,10,3905,0.488125,10,0.8,0,ranking_truncation,0,0,0,10,10,1.0,1.528633999896556,1205,586,1205,1205,0,8,0,1,0,0.0,0
0,broad,positive,PreFilter-IVF,8000,64,10,3905,0.488125,10,0.8,0,ranking_truncation,0,0,0,10,10,1.0,1.7745959999047045,1145,562,562,1145,8,8,0,1,0,0.0,0
0,broad,positive,PACER-A,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,11.059219000117082,2400,2335,2400,2400,37,37,0,1,0,0.6386898159980774,1
0,broad,positive,PACER-C,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,17.947248999917065,4009,3905,4009,4009,64,64,1,1,0,0.0,0
0,broad,positive,PACER-X,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,11.948351999990336,4009,3905,4009,4009,64,64,1,1,0,0.0,0
0,broad,positive,PACER-A-NoSlices,8000,64,10,3905,0.488125,10,0.9,0,ranking_truncation,0,0,0,10,10,1.0,3.270031999818457,2400,1107,2400,2400,17,17,0,1,0,0.6757444441318512,1
0,broad,positive,PACER-A-NoBounds,8000,64,10,3905,0.488125,10,1.0,1,none,0,0,0,10,10,1.0,7.722440999941682,2400,2332,2400,2400,36,36,0,1,0,0.0,1
0,broad,positive,StaleNoRecheck,8000,64,10,3905,0.488125,10,0.8,0,ranking_truncation,0,0,0,10,10,1.0,1.159890999815616,1205,601,1205,1205,0,8,0,1,0,0.0,0
0,broad,positive,NaiveNoPolicy,8000,64,10,3905,0.488125,10,0.5,0,ranking_truncation,0,0,5,5,10,0.5,0.3372709998075152,1205,1205,1205,0,0,8,0,1,0,0.0,0
1,medium,positive,ExactSecure,8000,64,10,249,0.031125,10,1.0,1,none,0,0,0,10,10,1.0,4.638352000029045,8000,249,249,8000,0,0,1,1,0,0.0,0
1,medium,positive,PreFilter-Exact,8000,64,10,249,0.031125,10,1.0,1,none,0,0,0,10,10,1.0,4.783391999808373,8000,249,249,8000,0,0,1,1,0,0.0,0
1,medium,positive,BitmapSlice-Exact,8000,64,10,249,0.031125,10,1.0,1,none,0,0,0,10,10,1.0,0.7822999998552405,253,249,249,253,0,0,1,1,0,0.0,0
1,medium,positive,ScalarOnly,8000,64,10,249,0.031125,10,0.0,0,ranking_truncation,0,0,0,10,10,1.0,4.813971999965361,8000,249,0,8000,0,0,0,1,0,0.0,0
1,medium,positive,PostFilter-IVF,8000,64,10,249,0.031125,10,0.8,0,ranking_truncation,0,0,0,10,10,1.0,1.0579439999673923,1043,45,1043,1043,0,8,0,1,0,0.0,0
1,medium,positive,AdaptivePostFilter-IVF,8000,64,10,249,0.031125,10,1.0,1,none,0,0,0,10,10,1.0,5.972653000071659,4800,179,4800,4800,0,40,0,1,0,0.0,0
