epoch,query_id,method,base_rows,delta_rows,visible_rows,inserted_since_compaction,tombstones_to_date,recall_at_k,secure_topk_exact,raw_checks,rebuild_ms,policy_violations,epoch_violations
5,18,BaseOnly-Stale,7444,1780,8551,1780,673,1.0,1,2,0.0,0,0
5,18,DeltaPACER,7444,1780,8551,1780,673,1.0,1,1782,0.0,0,0
5,18,FreshSlice-Rebuild,7444,1780,8551,1780,673,1.0,1,2,125.68965299988122,0,0
5,19,BaseOnly-Stale,7444,1780,8551,1780,673,0.5,0,1,0.0,0,0
5,19,DeltaPACER,7444,1780,8551,1780,673,1.0,1,1781,0.0,0,0
5,19,FreshSlice-Rebuild,7444,1780,8551,1780,673,1.0,1,2,125.68965299988122,0,0
6,0,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,3924,0.0,0,0
6,0,DeltaPACER,10053,0,9103,0,950,1.0,1,3924,0.0,0,0
6,0,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,3924,167.4662460000036,0,0
6,1,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,263,0.0,0,0
6,1,DeltaPACER,10053,0,9103,0,950,1.0,1,263,0.0,0,0
6,1,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,263,167.4662460000036,0,0
6,2,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,6,0.0,0,0
6,2,DeltaPACER,10053,0,9103,0,950,1.0,1,6,0.0,0,0
6,2,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,6,167.4662460000036,0,0
6,3,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,5,0.0,0,0
6,3,DeltaPACER,10053,0,9103,0,950,1.0,1,5,0.0,0,0
6,3,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,5,167.4662460000036,0,0
6,4,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,4322,0.0,0,0
6,4,DeltaPACER,10053,0,9103,0,950,1.0,1,4322,0.0,0,0
6,4,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,4322,167.4662460000036,0,0
6,5,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,287,0.0,0,0
6,5,DeltaPACER,10053,0,9103,0,950,1.0,1,287,0.0,0,0
6,5,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,287,167.4662460000036,0,0
6,6,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,2,0.0,0,0
6,6,DeltaPACER,10053,0,9103,0,950,1.0,1,2,0.0,0,0
6,6,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,2,167.4662460000036,0,0
6,7,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,6,0.0,0,0
6,7,DeltaPACER,10053,0,9103,0,950,1.0,1,6,0.0,0,0
6,7,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,6,167.4662460000036,0,0
6,8,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,4577,0.0,0,0
6,8,DeltaPACER,10053,0,9103,0,950,1.0,1,4577,0.0,0,0
6,8,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,4577,167.4662460000036,0,0
6,9,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,227,0.0,0,0
6,9,DeltaPACER,10053,0,9103,0,950,1.0,1,227,0.0,0,0
6,9,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,227,167.4662460000036,0,0
6,10,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,2,0.0,0,0
6,10,DeltaPACER,10053,0,9103,0,950,1.0,1,2,0.0,0,0
6,10,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,2,167.4662460000036,0,0
6,11,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,3,0.0,0,0
6,11,DeltaPACER,10053,0,9103,0,950,1.0,1,3,0.0,0,0
6,11,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,3,167.4662460000036,0,0
6,12,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,3978,0.0,0,0
6,12,DeltaPACER,10053,0,9103,0,950,1.0,1,3978,0.0,0,0
6,12,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,3978,167.4662460000036,0,0
6,13,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,215,0.0,0,0
6,13,DeltaPACER,10053,0,9103,0,950,1.0,1,215,0.0,0,0
6,13,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,215,167.4662460000036,0,0
6,14,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,4,0.0,0,0
6,14,DeltaPACER,10053,0,9103,0,950,1.0,1,4,0.0,0,0
6,14,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,4,167.4662460000036,0,0
6,15,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,3,0.0,0,0
6,15,DeltaPACER,10053,0,9103,0,950,1.0,1,3,0.0,0,0
6,15,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,3,167.4662460000036,0,0
6,16,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,4582,0.0,0,0
6,16,DeltaPACER,10053,0,9103,0,950,1.0,1,4582,0.0,0,0
6,16,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,4582,167.4662460000036,0,0
6,17,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,273,0.0,0,0
6,17,DeltaPACER,10053,0,9103,0,950,1.0,1,273,0.0,0,0
6,17,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,273,167.4662460000036,0,0
6,18,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,4,0.0,0,0
6,18,DeltaPACER,10053,0,9103,0,950,1.0,1,4,0.0,0,0
6,18,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,4,167.4662460000036,0,0
6,19,BaseOnly-Stale,10053,0,9103,0,950,1.0,1,3,0.0,0,0
6,19,DeltaPACER,10053,0,9103,0,950,1.0,1,3,0.0,0,0
6,19,FreshSlice-Rebuild,10053,0,9103,0,950,1.0,1,3,167.4662460000036,0,0
7,0,BaseOnly-Stale,10053,700,9496,700,1257,0.9,0,4596,0.0,0,0
7,0,DeltaPACER,10053,700,9496,700,1257,1.0,1,5296,0.0,0,0
7,0,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4904,158.16496499974164,0,0
7,1,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,307,0.0,0,0
7,1,DeltaPACER,10053,700,9496,700,1257,1.0,1,1007,0.0,0,0
7,1,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,332,158.16496499974164,0,0
7,2,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,4,0.0,0,0
7,2,DeltaPACER,10053,700,9496,700,1257,1.0,1,704,0.0,0,0
7,2,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4,158.16496499974164,0,0
7,3,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,3,0.0,0,0
7,3,DeltaPACER,10053,700,9496,700,1257,1.0,1,703,0.0,0,0
7,3,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,3,158.16496499974164,0,0
7,4,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,4484,0.0,0,0
7,4,DeltaPACER,10053,700,9496,700,1257,1.0,1,5184,0.0,0,0
7,4,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4787,158.16496499974164,0,0
7,5,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,302,0.0,0,0
7,5,DeltaPACER,10053,700,9496,700,1257,1.0,1,1002,0.0,0,0
7,5,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,319,158.16496499974164,0,0
7,6,BaseOnly-Stale,10053,700,9496,700,1257,0.75,0,3,0.0,0,0
7,6,DeltaPACER,10053,700,9496,700,1257,1.0,1,703,0.0,0,0
7,6,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4,158.16496499974164,0,0
7,7,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,2,0.0,0,0
7,7,DeltaPACER,10053,700,9496,700,1257,1.0,1,702,0.0,0,0
7,7,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,2,158.16496499974164,0,0
7,8,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,4332,0.0,0,0
7,8,DeltaPACER,10053,700,9496,700,1257,1.0,1,5032,0.0,0,0
7,8,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4655,158.16496499974164,0,0
7,9,BaseOnly-Stale,10053,700,9496,700,1257,0.9,0,300,0.0,0,0
7,9,DeltaPACER,10053,700,9496,700,1257,1.0,1,1000,0.0,0,0
7,9,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,316,158.16496499974164,0,0
7,10,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,6,0.0,0,0
7,10,DeltaPACER,10053,700,9496,700,1257,1.0,1,706,0.0,0,0
7,10,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,6,158.16496499974164,0,0
7,11,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,3,0.0,0,0
7,11,DeltaPACER,10053,700,9496,700,1257,1.0,1,703,0.0,0,0
7,11,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,3,158.16496499974164,0,0
7,12,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,4291,0.0,0,0
7,12,DeltaPACER,10053,700,9496,700,1257,1.0,1,4991,0.0,0,0
7,12,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4590,158.16496499974164,0,0
7,13,BaseOnly-Stale,10053,700,9496,700,1257,0.9,0,238,0.0,0,0
7,13,DeltaPACER,10053,700,9496,700,1257,1.0,1,938,0.0,0,0
7,13,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,256,158.16496499974164,0,0
7,14,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,1,0.0,0,0
7,14,DeltaPACER,10053,700,9496,700,1257,1.0,1,701,0.0,0,0
7,14,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,1,158.16496499974164,0,0
7,15,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,5,0.0,0,0
7,15,DeltaPACER,10053,700,9496,700,1257,1.0,1,705,0.0,0,0
7,15,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,5,158.16496499974164,0,0
7,16,BaseOnly-Stale,10053,700,9496,700,1257,0.9,0,4322,0.0,0,0
7,16,DeltaPACER,10053,700,9496,700,1257,1.0,1,5022,0.0,0,0
7,16,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4629,158.16496499974164,0,0
7,17,BaseOnly-Stale,10053,700,9496,700,1257,0.9,0,217,0.0,0,0
7,17,DeltaPACER,10053,700,9496,700,1257,1.0,1,917,0.0,0,0
7,17,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,230,158.16496499974164,0,0
7,18,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,9,0.0,0,0
7,18,DeltaPACER,10053,700,9496,700,1257,1.0,1,709,0.0,0,0
7,18,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,9,158.16496499974164,0,0
7,19,BaseOnly-Stale,10053,700,9496,700,1257,1.0,1,4,0.0,0,0
7,19,DeltaPACER,10053,700,9496,700,1257,1.0,1,704,0.0,0,0
7,19,FreshSlice-Rebuild,10053,700,9496,700,1257,1.0,1,4,158.16496499974164,0,0
8,0,BaseOnly-Stale,10053,1368,9957,1368,1464,0.9,0,3897,0.0,0,0
8,0,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,5265,0.0,0,0
8,0,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,4448,177.0879790001345,0,0
8,1,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,262,0.0,0,0
8,1,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1630,0.0,0,0
8,1,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,296,177.0879790001345,0,0
8,2,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,2,0.0,0,0
8,2,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1370,0.0,0,0
8,2,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,2,177.0879790001345,0,0
8,3,BaseOnly-Stale,10053,1368,9957,1368,1464,0.5,0,1,0.0,0,0
8,3,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1369,0.0,0,0
8,3,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,2,177.0879790001345,0,0
8,4,BaseOnly-Stale,10053,1368,9957,1368,1464,0.8,0,4129,0.0,0,0
8,4,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,5497,0.0,0,0
8,4,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,4694,177.0879790001345,0,0
8,5,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,328,0.0,0,0
8,5,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1696,0.0,0,0
8,5,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,367,177.0879790001345,0,0
8,6,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,4,0.0,0,0
8,6,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1372,0.0,0,0
8,6,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,4,177.0879790001345,0,0
8,7,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,4,0.0,0,0
8,7,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1372,0.0,0,0
8,7,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,4,177.0879790001345,0,0
8,8,BaseOnly-Stale,10053,1368,9957,1368,1464,0.6,0,4247,0.0,0,0
8,8,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,5615,0.0,0,0
8,8,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,4830,177.0879790001345,0,0
8,9,BaseOnly-Stale,10053,1368,9957,1368,1464,0.9,0,252,0.0,0,0
8,9,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1620,0.0,0,0
8,9,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,294,177.0879790001345,0,0
8,10,BaseOnly-Stale,10053,1368,9957,1368,1464,0.4,0,2,0.0,0,0
8,10,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1370,0.0,0,0
8,10,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,5,177.0879790001345,0,0
8,11,BaseOnly-Stale,10053,1368,9957,1368,1464,0.8571428571428571,0,6,0.0,0,0
8,11,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1374,0.0,0,0
8,11,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,7,177.0879790001345,0,0
8,12,BaseOnly-Stale,10053,1368,9957,1368,1464,0.7,0,3912,0.0,0,0
8,12,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,5280,0.0,0,0
8,12,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,4456,177.0879790001345,0,0
8,13,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,296,0.0,0,0
8,13,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1664,0.0,0,0
8,13,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,336,177.0879790001345,0,0
8,14,BaseOnly-Stale,10053,1368,9957,1368,1464,0.0,0,0,0.0,0,0
8,14,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1368,0.0,0,0
8,14,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,2,177.0879790001345,0,0
8,15,BaseOnly-Stale,10053,1368,9957,1368,1464,0.6,0,4,0.0,0,0
8,15,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1372,0.0,0,0
8,15,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,6,177.0879790001345,0,0
8,16,BaseOnly-Stale,10053,1368,9957,1368,1464,0.8,0,4231,0.0,0,0
8,16,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,5599,0.0,0,0
8,16,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,4815,177.0879790001345,0,0
8,17,BaseOnly-Stale,10053,1368,9957,1368,1464,0.7,0,224,0.0,0,0
8,17,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1592,0.0,0,0
8,17,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,257,177.0879790001345,0,0
8,18,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,7,0.0,0,0
8,18,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1375,0.0,0,0
8,18,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,7,177.0879790001345,0,0
8,19,BaseOnly-Stale,10053,1368,9957,1368,1464,1.0,1,5,0.0,0,0
8,19,DeltaPACER,10053,1368,9957,1368,1464,1.0,1,1373,0.0,0,0
8,19,FreshSlice-Rebuild,10053,1368,9957,1368,1464,1.0,1,5,177.0879790001345,0,0
9,0,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,4806,0.0,0,0
9,0,DeltaPACER,12000,0,10371,0,1629,1.0,1,4806,0.0,0,0
9,0,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,4806,169.34211199986748,0,0
9,1,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,306,0.0,0,0
9,1,DeltaPACER,12000,0,10371,0,1629,1.0,1,306,0.0,0,0
9,1,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,306,169.34211199986748,0,0
9,2,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,4,0.0,0,0
9,2,DeltaPACER,12000,0,10371,0,1629,1.0,1,4,0.0,0,0
9,2,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,4,169.34211199986748,0,0
9,3,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,5,0.0,0,0
9,3,DeltaPACER,12000,0,10371,0,1629,1.0,1,5,0.0,0,0
9,3,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,5,169.34211199986748,0,0
9,4,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,4972,0.0,0,0
9,4,DeltaPACER,12000,0,10371,0,1629,1.0,1,4972,0.0,0,0
9,4,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,4972,169.34211199986748,0,0
9,5,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,427,0.0,0,0
9,5,DeltaPACER,12000,0,10371,0,1629,1.0,1,427,0.0,0,0
9,5,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,427,169.34211199986748,0,0
9,6,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,5,0.0,0,0
9,6,DeltaPACER,12000,0,10371,0,1629,1.0,1,5,0.0,0,0
9,6,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,5,169.34211199986748,0,0
9,7,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,2,0.0,0,0
9,7,DeltaPACER,12000,0,10371,0,1629,1.0,1,2,0.0,0,0
9,7,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,2,169.34211199986748,0,0
9,8,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,5222,0.0,0,0
9,8,DeltaPACER,12000,0,10371,0,1629,1.0,1,5222,0.0,0,0
9,8,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,5222,169.34211199986748,0,0
9,9,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,320,0.0,0,0
9,9,DeltaPACER,12000,0,10371,0,1629,1.0,1,320,0.0,0,0
9,9,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,320,169.34211199986748,0,0
9,10,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,5,0.0,0,0
9,10,DeltaPACER,12000,0,10371,0,1629,1.0,1,5,0.0,0,0
9,10,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,5,169.34211199986748,0,0
9,11,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,6,0.0,0,0
9,11,DeltaPACER,12000,0,10371,0,1629,1.0,1,6,0.0,0,0
9,11,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,6,169.34211199986748,0,0
9,12,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,5117,0.0,0,0
9,12,DeltaPACER,12000,0,10371,0,1629,1.0,1,5117,0.0,0,0
9,12,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,5117,169.34211199986748,0,0
9,13,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,286,0.0,0,0
9,13,DeltaPACER,12000,0,10371,0,1629,1.0,1,286,0.0,0,0
9,13,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,286,169.34211199986748,0,0
9,14,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,6,0.0,0,0
9,14,DeltaPACER,12000,0,10371,0,1629,1.0,1,6,0.0,0,0
9,14,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,6,169.34211199986748,0,0
9,15,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,2,0.0,0,0
9,15,DeltaPACER,12000,0,10371,0,1629,1.0,1,2,0.0,0,0
9,15,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,2,169.34211199986748,0,0
9,16,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,4945,0.0,0,0
9,16,DeltaPACER,12000,0,10371,0,1629,1.0,1,4945,0.0,0,0
9,16,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,4945,169.34211199986748,0,0
9,17,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,278,0.0,0,0
9,17,DeltaPACER,12000,0,10371,0,1629,1.0,1,278,0.0,0,0
9,17,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,278,169.34211199986748,0,0
9,18,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,7,0.0,0,0
9,18,DeltaPACER,12000,0,10371,0,1629,1.0,1,7,0.0,0,0
9,18,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,7,169.34211199986748,0,0
9,19,BaseOnly-Stale,12000,0,10371,0,1629,1.0,1,3,0.0,0,0
9,19,DeltaPACER,12000,0,10371,0,1629,1.0,1,3,0.0,0,0
9,19,FreshSlice-Rebuild,12000,0,10371,0,1629,1.0,1,3,169.34211199986748,0,0
