epoch,query_id,regime,method,visible_count,future_postings_in_index,stale_postings_in_index,returned,recall_at_k,secure_topk_exact,future_output_violations,deleted_output_violations,policy_output_violations,tenant_output_violations,certified,raw_candidates,candidates,policy_checks
8,22,narrow,PostFilter-IVF,11,0,1924,2,0.2,0,0,0,0,0,0,1200,2,1200
8,22,narrow,StaleNoRecheck,11,0,1924,2,0.2,0,0,0,0,0,0,1200,2,1200
8,22,narrow,NaiveNoPolicy,11,0,1924,10,0.1,0,0,1,9,8,0,1200,1200,0
8,22,narrow,PACER-A,11,0,1924,10,1.0,1,0,0,0,0,1,13,11,13
8,22,narrow,PACER-X,11,0,1924,10,1.0,1,0,0,0,0,1,13,11,13
8,23,cold,PostFilter-IVF,3,0,1924,3,1.0,1,0,0,0,0,0,1200,3,1200
8,23,cold,StaleNoRecheck,3,0,1924,3,1.0,1,0,0,0,0,0,1200,3,1200
8,23,cold,NaiveNoPolicy,3,0,1924,10,0.3333333333333333,0,0,0,9,9,0,1200,1200,0
8,23,cold,PACER-A,3,0,1924,3,1.0,1,0,0,0,0,1,3,3,3
8,23,cold,PACER-X,3,0,1924,3,1.0,1,0,0,0,0,1,3,3,3
8,24,broad,PostFilter-IVF,5175,0,1924,10,0.5,0,0,0,0,0,0,1200,562,1200
8,24,broad,StaleNoRecheck,5175,0,1924,10,0.5,0,0,2,0,0,0,1200,674,1200
8,24,broad,NaiveNoPolicy,5175,0,1924,10,0.3,0,0,1,0,6,0,1200,1200,0
8,24,broad,PACER-A,5175,0,1924,10,0.6,0,0,0,0,0,0,1200,1002,1200
8,24,broad,PACER-X,5175,0,1924,10,1.0,1,0,0,0,0,1,6146,5175,6146
8,25,medium,PostFilter-IVF,273,0,1924,10,1.0,1,0,0,0,0,0,1200,43,1200
8,25,medium,StaleNoRecheck,273,0,1924,10,0.9,0,0,1,0,0,0,1200,54,1200
8,25,medium,NaiveNoPolicy,273,0,1924,10,0.1,0,0,2,8,8,0,1200,1200,0
8,25,medium,PACER-A,273,0,1924,10,1.0,1,0,0,0,0,1,338,273,338
8,25,medium,PACER-X,273,0,1924,10,1.0,1,0,0,0,0,1,338,273,338
8,26,narrow,PostFilter-IVF,8,0,1924,0,0.0,0,0,0,0,0,0,1200,0,1200
8,26,narrow,StaleNoRecheck,8,0,1924,1,0.0,0,0,1,0,0,0,1200,1,1200
8,26,narrow,NaiveNoPolicy,8,0,1924,10,0.0,0,0,2,9,9,0,1200,1200,0
8,26,narrow,PACER-A,8,0,1924,8,1.0,1,0,0,0,0,1,13,8,13
8,26,narrow,PACER-X,8,0,1924,8,1.0,1,0,0,0,0,1,13,8,13
8,27,cold,PostFilter-IVF,7,0,1924,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
8,27,cold,StaleNoRecheck,7,0,1924,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
8,27,cold,NaiveNoPolicy,7,0,1924,10,0.14285714285714285,0,0,3,9,9,0,1200,1200,0
8,27,cold,PACER-A,7,0,1924,7,1.0,1,0,0,0,0,1,8,7,8
8,27,cold,PACER-X,7,0,1924,7,1.0,1,0,0,0,0,1,8,7,8
8,28,broad,PostFilter-IVF,5198,0,1924,10,0.6,0,0,0,0,0,0,1200,476,1200
8,28,broad,StaleNoRecheck,5198,0,1924,10,0.6,0,0,1,0,0,0,1200,562,1200
8,28,broad,NaiveNoPolicy,5198,0,1924,10,0.3,0,0,3,0,6,0,1200,1200,0
8,28,broad,PACER-A,5198,0,1924,10,0.8,0,0,0,0,0,0,1200,1018,1200
8,28,broad,PACER-X,5198,0,1924,10,1.0,1,0,0,0,0,1,6159,5198,6159
8,29,medium,PostFilter-IVF,269,0,1924,10,0.4,0,0,0,0,0,0,1200,29,1200
8,29,medium,StaleNoRecheck,269,0,1924,10,0.4,0,0,2,0,0,0,1200,33,1200
8,29,medium,NaiveNoPolicy,269,0,1924,10,0.0,0,0,2,7,7,0,1200,1200,0
8,29,medium,PACER-A,269,0,1924,10,1.0,1,0,0,0,0,1,325,269,325
8,29,medium,PACER-X,269,0,1924,10,1.0,1,0,0,0,0,1,325,269,325
8,30,narrow,PostFilter-IVF,10,0,1924,6,0.6,0,0,0,0,0,0,1097,6,1097
8,30,narrow,StaleNoRecheck,10,0,1924,8,0.6,0,0,2,0,0,0,1097,8,1097
8,30,narrow,NaiveNoPolicy,10,0,1924,10,0.1,0,0,0,9,7,0,1097,1097,0
8,30,narrow,PACER-A,10,0,1924,10,1.0,1,0,0,0,0,1,13,10,13
8,30,narrow,PACER-X,10,0,1924,10,1.0,1,0,0,0,0,1,13,10,13
8,31,cold,PostFilter-IVF,1,0,1924,1,1.0,1,0,0,0,0,0,1173,1,1173
8,31,cold,StaleNoRecheck,1,0,1924,1,1.0,1,0,0,0,0,0,1173,1,1173
8,31,cold,NaiveNoPolicy,1,0,1924,10,1.0,0,0,1,9,9,0,1173,1173,0
8,31,cold,PACER-A,1,0,1924,1,1.0,1,0,0,0,0,1,1,1,1
8,31,cold,PACER-X,1,0,1924,1,1.0,1,0,0,0,0,1,1,1,1
9,0,broad,PostFilter-IVF,5055,0,2034,10,0.6,0,0,0,0,0,0,1200,479,1200
9,0,broad,StaleNoRecheck,5055,0,2034,10,0.6,0,0,0,0,0,0,1200,587,1200
9,0,broad,NaiveNoPolicy,5055,0,2034,10,0.4,0,0,1,0,6,0,1200,1200,0
9,0,broad,PACER-A,5055,0,2034,10,0.8,0,0,0,0,0,0,1200,989,1200
9,0,broad,PACER-X,5055,0,2034,10,1.0,1,0,0,0,0,1,6086,5055,6086
9,1,medium,PostFilter-IVF,303,0,2034,10,1.0,1,0,0,0,0,0,1200,44,1200
9,1,medium,StaleNoRecheck,303,0,2034,10,1.0,1,0,0,0,0,0,1200,52,1200
9,1,medium,NaiveNoPolicy,303,0,2034,10,0.1,0,0,2,8,7,0,1200,1200,0
9,1,medium,PACER-A,303,0,2034,10,1.0,1,0,0,0,0,1,367,303,367
9,1,medium,PACER-X,303,0,2034,10,1.0,1,0,0,0,0,1,367,303,367
9,2,narrow,PostFilter-IVF,4,0,2034,3,0.75,0,0,0,0,0,0,1200,3,1200
9,2,narrow,StaleNoRecheck,4,0,2034,4,0.75,0,0,1,0,0,0,1200,4,1200
9,2,narrow,NaiveNoPolicy,4,0,2034,10,0.0,0,0,3,9,5,0,1200,1200,0
9,2,narrow,PACER-A,4,0,2034,4,1.0,1,0,0,0,0,1,6,4,6
9,2,narrow,PACER-X,4,0,2034,4,1.0,1,0,0,0,0,1,6,4,6
9,3,cold,PostFilter-IVF,2,0,2034,1,0.5,0,0,0,0,0,0,1200,1,1200
9,3,cold,StaleNoRecheck,2,0,2034,1,0.5,0,0,0,0,0,0,1200,1,1200
9,3,cold,NaiveNoPolicy,2,0,2034,10,0.5,0,0,2,9,7,0,1200,1200,0
9,3,cold,PACER-A,2,0,2034,2,1.0,1,0,0,0,0,1,2,2,2
9,3,cold,PACER-X,2,0,2034,2,1.0,1,0,0,0,0,1,2,2,2
9,4,broad,PostFilter-IVF,4725,0,2034,10,0.9,0,0,0,0,0,0,1045,524,1045
9,4,broad,StaleNoRecheck,4725,0,2034,10,0.8,0,0,2,0,0,0,1045,627,1045
9,4,broad,NaiveNoPolicy,4725,0,2034,10,0.6,0,0,1,0,3,0,1045,1045,0
9,4,broad,PACER-A,4725,0,2034,10,0.9,0,0,0,0,0,0,1200,983,1200
9,4,broad,PACER-X,4725,0,2034,10,1.0,1,0,0,0,0,1,5681,4725,5681
9,5,medium,PostFilter-IVF,285,0,2034,10,0.8,0,0,0,0,0,0,1200,38,1200
9,5,medium,StaleNoRecheck,285,0,2034,10,0.8,0,0,1,0,0,0,1200,44,1200
9,5,medium,NaiveNoPolicy,285,0,2034,10,0.1,0,0,3,7,5,0,1200,1200,0
9,5,medium,PACER-A,285,0,2034,10,1.0,1,0,0,0,0,1,340,285,340
9,5,medium,PACER-X,285,0,2034,10,1.0,1,0,0,0,0,1,340,285,340
9,6,narrow,PostFilter-IVF,3,0,2034,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
9,6,narrow,StaleNoRecheck,3,0,2034,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
9,6,narrow,NaiveNoPolicy,3,0,2034,10,0.3333333333333333,0,0,0,9,8,0,1200,1200,0
9,6,narrow,PACER-A,3,0,2034,3,1.0,1,0,0,0,0,1,3,3,3
9,6,narrow,PACER-X,3,0,2034,3,1.0,1,0,0,0,0,1,3,3,3
9,7,cold,PostFilter-IVF,1,0,2034,0,0.0,0,0,0,0,0,0,1200,0,1200
9,7,cold,StaleNoRecheck,1,0,2034,1,0.0,0,0,1,0,0,0,1200,1,1200
9,7,cold,NaiveNoPolicy,1,0,2034,10,0.0,0,0,3,9,7,0,1200,1200,0
9,7,cold,PACER-A,1,0,2034,1,1.0,1,0,0,0,0,1,2,1,2
9,7,cold,PACER-X,1,0,2034,1,1.0,1,0,0,0,0,1,2,1,2
9,8,broad,PostFilter-IVF,4962,0,2034,10,0.8,0,0,0,0,0,0,1200,604,1200
9,8,broad,StaleNoRecheck,4962,0,2034,10,0.8,0,0,0,0,0,0,1200,728,1200
9,8,broad,NaiveNoPolicy,4962,0,2034,10,0.6,0,0,1,0,4,0,1200,1200,0
9,8,broad,PACER-A,4962,0,2034,10,0.9,0,0,0,0,0,0,1200,982,1200
9,8,broad,PACER-X,4962,0,2034,10,1.0,1,0,0,0,0,1,6016,4962,6016
9,9,medium,PostFilter-IVF,329,0,2034,10,1.0,1,0,0,0,0,0,1200,44,1200
9,9,medium,StaleNoRecheck,329,0,2034,10,1.0,1,0,0,0,0,0,1200,45,1200
9,9,medium,NaiveNoPolicy,329,0,2034,10,0.1,0,0,0,7,8,0,1200,1200,0
9,9,medium,PACER-A,329,0,2034,10,1.0,1,0,0,0,0,1,368,329,368
9,9,medium,PACER-X,329,0,2034,10,1.0,1,0,0,0,0,1,368,329,368
9,10,narrow,PostFilter-IVF,4,0,2034,0,0.0,0,0,0,0,0,0,1134,0,1134
9,10,narrow,StaleNoRecheck,4,0,2034,0,0.0,0,0,0,0,0,0,1134,0,1134
9,10,narrow,NaiveNoPolicy,4,0,2034,10,0.0,0,0,1,10,10,0,1134,1134,0
9,10,narrow,PACER-A,4,0,2034,4,1.0,1,0,0,0,0,1,4,4,4
9,10,narrow,PACER-X,4,0,2034,4,1.0,1,0,0,0,0,1,4,4,4
9,11,cold,PostFilter-IVF,3,0,2034,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
9,11,cold,StaleNoRecheck,3,0,2034,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
9,11,cold,NaiveNoPolicy,3,0,2034,10,0.3333333333333333,0,0,1,9,8,0,1200,1200,0
9,11,cold,PACER-A,3,0,2034,3,1.0,1,0,0,0,0,1,5,3,5
9,11,cold,PACER-X,3,0,2034,3,1.0,1,0,0,0,0,1,5,3,5
9,12,broad,PostFilter-IVF,5329,0,2034,10,0.7,0,0,0,0,0,0,1019,505,1019
9,12,broad,StaleNoRecheck,5329,0,2034,10,0.7,0,0,0,0,0,0,1019,607,1019
9,12,broad,NaiveNoPolicy,5329,0,2034,10,0.7,0,0,1,0,3,0,1019,1019,0
9,12,broad,PACER-A,5329,0,2034,10,0.8,0,0,0,0,0,0,1200,1006,1200
9,12,broad,PACER-X,5329,0,2034,10,1.0,1,0,0,0,0,1,6377,5329,6377
9,13,medium,PostFilter-IVF,303,0,2034,10,0.9,0,0,0,0,0,0,1200,45,1200
9,13,medium,StaleNoRecheck,303,0,2034,10,0.8,0,0,2,0,0,0,1200,55,1200
9,13,medium,NaiveNoPolicy,303,0,2034,10,0.3,0,0,1,7,4,0,1200,1200,0
9,13,medium,PACER-A,303,0,2034,10,1.0,1,0,0,0,0,1,358,303,358
9,13,medium,PACER-X,303,0,2034,10,1.0,1,0,0,0,0,1,358,303,358
9,14,narrow,PostFilter-IVF,4,0,2034,0,0.0,0,0,0,0,0,0,1200,0,1200
9,14,narrow,StaleNoRecheck,4,0,2034,1,0.0,0,0,1,0,0,0,1200,1,1200
9,14,narrow,NaiveNoPolicy,4,0,2034,10,0.0,0,0,2,9,7,0,1200,1200,0
9,14,narrow,PACER-A,4,0,2034,4,1.0,1,0,0,0,0,1,5,4,5
9,14,narrow,PACER-X,4,0,2034,4,1.0,1,0,0,0,0,1,5,4,5
9,15,cold,PostFilter-IVF,2,0,2034,1,0.5,0,0,0,0,0,0,1200,1,1200
9,15,cold,StaleNoRecheck,2,0,2034,1,0.5,0,0,0,0,0,0,1200,1,1200
9,15,cold,NaiveNoPolicy,2,0,2034,10,0.5,0,0,3,9,7,0,1200,1200,0
9,15,cold,PACER-A,2,0,2034,2,1.0,1,0,0,0,0,1,2,2,2
9,15,cold,PACER-X,2,0,2034,2,1.0,1,0,0,0,0,1,2,2,2
9,16,broad,PostFilter-IVF,5172,0,2034,10,0.1,0,0,0,0,0,0,1200,556,1200
9,16,broad,StaleNoRecheck,5172,0,2034,10,0.1,0,0,0,0,0,0,1200,662,1200
9,16,broad,NaiveNoPolicy,5172,0,2034,10,0.1,0,0,0,0,4,0,1200,1200,0
9,16,broad,PACER-A,5172,0,2034,10,0.1,0,0,0,0,0,0,1200,990,1200
9,16,broad,PACER-X,5172,0,2034,10,1.0,1,0,0,0,0,1,6201,5172,6201
9,17,medium,PostFilter-IVF,267,0,2034,10,0.7,0,0,0,0,0,0,1200,34,1200
9,17,medium,StaleNoRecheck,267,0,2034,10,0.7,0,0,1,0,0,0,1200,46,1200
9,17,medium,NaiveNoPolicy,267,0,2034,10,0.1,0,0,1,8,6,0,1200,1200,0
9,17,medium,PACER-A,267,0,2034,10,1.0,1,0,0,0,0,1,330,267,330
9,17,medium,PACER-X,267,0,2034,10,1.0,1,0,0,0,0,1,330,267,330
9,18,narrow,PostFilter-IVF,6,0,2034,0,0.0,0,0,0,0,0,0,1200,0,1200
9,18,narrow,StaleNoRecheck,6,0,2034,0,0.0,0,0,0,0,0,0,1200,0,1200
9,18,narrow,NaiveNoPolicy,6,0,2034,10,0.0,0,0,1,10,10,0,1200,1200,0
9,18,narrow,PACER-A,6,0,2034,6,1.0,1,0,0,0,0,1,6,6,6
9,18,narrow,PACER-X,6,0,2034,6,1.0,1,0,0,0,0,1,6,6,6
9,19,cold,PostFilter-IVF,5,0,2034,1,0.2,0,0,0,0,0,0,1200,1,1200
9,19,cold,StaleNoRecheck,5,0,2034,1,0.2,0,0,0,0,0,0,1200,1,1200
9,19,cold,NaiveNoPolicy,5,0,2034,10,0.2,0,0,1,9,9,0,1200,1200,0
9,19,cold,PACER-A,5,0,2034,5,1.0,1,0,0,0,0,1,5,5,5
9,19,cold,PACER-X,5,0,2034,5,1.0,1,0,0,0,0,1,5,5,5
9,20,broad,PostFilter-IVF,5074,0,2034,10,1.0,1,0,0,0,0,0,1200,647,1200
9,20,broad,StaleNoRecheck,5074,0,2034,10,1.0,1,0,0,0,0,0,1200,764,1200
9,20,broad,NaiveNoPolicy,5074,0,2034,10,0.8,0,0,1,0,2,0,1200,1200,0
9,20,broad,PACER-A,5074,0,2034,10,1.0,1,0,0,0,0,0,1200,1003,1200
9,20,broad,PACER-X,5074,0,2034,10,1.0,1,0,0,0,0,1,6116,5074,6116
9,21,medium,PostFilter-IVF,283,0,2034,10,0.7,0,0,0,0,0,0,1200,36,1200
9,21,medium,StaleNoRecheck,283,0,2034,10,0.6,0,0,4,0,0,0,1200,42,1200
9,21,medium,NaiveNoPolicy,283,0,2034,10,0.1,0,0,2,6,8,0,1200,1200,0
9,21,medium,PACER-A,283,0,2034,10,1.0,1,0,0,0,0,1,337,283,337
9,21,medium,PACER-X,283,0,2034,10,1.0,1,0,0,0,0,1,337,283,337
9,22,narrow,PostFilter-IVF,11,0,2034,2,0.2,0,0,0,0,0,0,1200,2,1200
9,22,narrow,StaleNoRecheck,11,0,2034,2,0.2,0,0,0,0,0,0,1200,2,1200
9,22,narrow,NaiveNoPolicy,11,0,2034,10,0.1,0,0,1,9,8,0,1200,1200,0
9,22,narrow,PACER-A,11,0,2034,10,1.0,1,0,0,0,0,1,13,11,13
9,22,narrow,PACER-X,11,0,2034,10,1.0,1,0,0,0,0,1,13,11,13
9,23,cold,PostFilter-IVF,3,0,2034,3,1.0,1,0,0,0,0,0,1200,3,1200
9,23,cold,StaleNoRecheck,3,0,2034,3,1.0,1,0,0,0,0,0,1200,3,1200
9,23,cold,NaiveNoPolicy,3,0,2034,10,0.3333333333333333,0,0,1,9,9,0,1200,1200,0
9,23,cold,PACER-A,3,0,2034,3,1.0,1,0,0,0,0,1,3,3,3
9,23,cold,PACER-X,3,0,2034,3,1.0,1,0,0,0,0,1,3,3,3
9,24,broad,PostFilter-IVF,5116,0,2034,10,0.5,0,0,0,0,0,0,1200,554,1200
9,24,broad,StaleNoRecheck,5116,0,2034,10,0.5,0,0,2,0,0,0,1200,674,1200
9,24,broad,NaiveNoPolicy,5116,0,2034,10,0.3,0,0,1,0,6,0,1200,1200,0
9,24,broad,PACER-A,5116,0,2034,10,0.6,0,0,0,0,0,0,1200,990,1200
9,24,broad,PACER-X,5116,0,2034,10,1.0,1,0,0,0,0,1,6146,5116,6146
9,25,medium,PostFilter-IVF,269,0,2034,10,1.0,1,0,0,0,0,0,1200,43,1200
9,25,medium,StaleNoRecheck,269,0,2034,10,0.9,0,0,1,0,0,0,1200,54,1200
9,25,medium,NaiveNoPolicy,269,0,2034,10,0.1,0,0,2,8,8,0,1200,1200,0
9,25,medium,PACER-A,269,0,2034,10,1.0,1,0,0,0,0,1,338,269,338
9,25,medium,PACER-X,269,0,2034,10,1.0,1,0,0,0,0,1,338,269,338
9,26,narrow,PostFilter-IVF,8,0,2034,0,0.0,0,0,0,0,0,0,1200,0,1200
9,26,narrow,StaleNoRecheck,8,0,2034,1,0.0,0,0,1,0,0,0,1200,1,1200
9,26,narrow,NaiveNoPolicy,8,0,2034,10,0.0,0,0,2,9,9,0,1200,1200,0
9,26,narrow,PACER-A,8,0,2034,8,1.0,1,0,0,0,0,1,13,8,13
9,26,narrow,PACER-X,8,0,2034,8,1.0,1,0,0,0,0,1,13,8,13
9,27,cold,PostFilter-IVF,7,0,2034,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
9,27,cold,StaleNoRecheck,7,0,2034,3,0.42857142857142855,0,0,0,0,0,0,1200,3,1200
9,27,cold,NaiveNoPolicy,7,0,2034,10,0.14285714285714285,0,0,3,9,9,0,1200,1200,0
9,27,cold,PACER-A,7,0,2034,7,1.0,1,0,0,0,0,1,8,7,8
9,27,cold,PACER-X,7,0,2034,7,1.0,1,0,0,0,0,1,8,7,8
9,28,broad,PostFilter-IVF,5147,0,2034,10,0.6,0,0,0,0,0,0,1200,471,1200
9,28,broad,StaleNoRecheck,5147,0,2034,10,0.6,0,0,1,0,0,0,1200,562,1200
9,28,broad,NaiveNoPolicy,5147,0,2034,10,0.3,0,0,4,0,6,0,1200,1200,0
9,28,broad,PACER-A,5147,0,2034,10,0.8,0,0,0,0,0,0,1200,1008,1200
9,28,broad,PACER-X,5147,0,2034,10,1.0,1,0,0,0,0,1,6159,5147,6159
9,29,medium,PostFilter-IVF,268,0,2034,10,0.4,0,0,0,0,0,0,1200,29,1200
9,29,medium,StaleNoRecheck,268,0,2034,10,0.4,0,0,2,0,0,0,1200,33,1200
9,29,medium,NaiveNoPolicy,268,0,2034,10,0.0,0,0,3,7,7,0,1200,1200,0
9,29,medium,PACER-A,268,0,2034,10,1.0,1,0,0,0,0,1,325,268,325
9,29,medium,PACER-X,268,0,2034,10,1.0,1,0,0,0,0,1,325,268,325
9,30,narrow,PostFilter-IVF,10,0,2034,6,0.6,0,0,0,0,0,0,1097,6,1097
9,30,narrow,StaleNoRecheck,10,0,2034,8,0.6,0,0,2,0,0,0,1097,8,1097
9,30,narrow,NaiveNoPolicy,10,0,2034,10,0.1,0,0,0,9,7,0,1097,1097,0
9,30,narrow,PACER-A,10,0,2034,10,1.0,1,0,0,0,0,1,13,10,13
9,30,narrow,PACER-X,10,0,2034,10,1.0,1,0,0,0,0,1,13,10,13
9,31,cold,PostFilter-IVF,1,0,2034,1,1.0,1,0,0,0,0,0,1173,1,1173
9,31,cold,StaleNoRecheck,1,0,2034,1,1.0,1,0,0,0,0,0,1173,1,1173
9,31,cold,NaiveNoPolicy,1,0,2034,10,1.0,0,0,1,9,9,0,1173,1173,0
9,31,cold,PACER-A,1,0,2034,1,1.0,1,0,0,0,0,1,1,1,1
9,31,cold,PACER-X,1,0,2034,1,1.0,1,0,0,0,0,1,1,1,1
10,0,broad,PostFilter-IVF,5021,0,2103,10,0.6,0,0,0,0,0,0,1200,477,1200
10,0,broad,StaleNoRecheck,5021,0,2103,10,0.6,0,0,0,0,0,0,1200,587,1200
10,0,broad,NaiveNoPolicy,5021,0,2103,10,0.4,0,0,1,0,6,0,1200,1200,0
10,0,broad,PACER-A,5021,0,2103,10,0.8,0,0,0,0,0,0,1200,983,1200
10,0,broad,PACER-X,5021,0,2103,10,1.0,1,0,0,0,0,1,6086,5021,6086
10,1,medium,PostFilter-IVF,302,0,2103,10,1.0,1,0,0,0,0,0,1200,44,1200
10,1,medium,StaleNoRecheck,302,0,2103,10,1.0,1,0,0,0,0,0,1200,52,1200
10,1,medium,NaiveNoPolicy,302,0,2103,10,0.1,0,0,2,8,7,0,1200,1200,0
10,1,medium,PACER-A,302,0,2103,10,1.0,1,0,0,0,0,1,367,302,367
10,1,medium,PACER-X,302,0,2103,10,1.0,1,0,0,0,0,1,367,302,367
10,2,narrow,PostFilter-IVF,4,0,2103,3,0.75,0,0,0,0,0,0,1200,3,1200
10,2,narrow,StaleNoRecheck,4,0,2103,4,0.75,0,0,1,0,0,0,1200,4,1200
10,2,narrow,NaiveNoPolicy,4,0,2103,10,0.0,0,0,3,9,5,0,1200,1200,0
10,2,narrow,PACER-A,4,0,2103,4,1.0,1,0,0,0,0,1,6,4,6
10,2,narrow,PACER-X,4,0,2103,4,1.0,1,0,0,0,0,1,6,4,6
10,3,cold,PostFilter-IVF,2,0,2103,1,0.5,0,0,0,0,0,0,1200,1,1200
10,3,cold,StaleNoRecheck,2,0,2103,1,0.5,0,0,0,0,0,0,1200,1,1200
10,3,cold,NaiveNoPolicy,2,0,2103,10,0.5,0,0,2,9,7,0,1200,1200,0
10,3,cold,PACER-A,2,0,2103,2,1.0,1,0,0,0,0,1,2,2,2
10,3,cold,PACER-X,2,0,2103,2,1.0,1,0,0,0,0,1,2,2,2
10,4,broad,PostFilter-IVF,4693,0,2103,10,0.9,0,0,0,0,0,0,1045,520,1045
10,4,broad,StaleNoRecheck,4693,0,2103,10,0.8,0,0,2,0,0,0,1045,627,1045
10,4,broad,NaiveNoPolicy,4693,0,2103,10,0.6,0,0,1,0,3,0,1045,1045,0
10,4,broad,PACER-A,4693,0,2103,10,0.9,0,0,0,0,0,0,1200,974,1200
10,4,broad,PACER-X,4693,0,2103,10,1.0,1,0,0,0,0,1,5681,4693,5681
10,5,medium,PostFilter-IVF,282,0,2103,10,0.8,0,0,0,0,0,0,1200,38,1200
10,5,medium,StaleNoRecheck,282,0,2103,10,0.8,0,0,1,0,0,0,1200,44,1200
10,5,medium,NaiveNoPolicy,282,0,2103,10,0.1,0,0,3,7,5,0,1200,1200,0
10,5,medium,PACER-A,282,0,2103,10,1.0,1,0,0,0,0,1,340,282,340
10,5,medium,PACER-X,282,0,2103,10,1.0,1,0,0,0,0,1,340,282,340
10,6,narrow,PostFilter-IVF,3,0,2103,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
10,6,narrow,StaleNoRecheck,3,0,2103,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
10,6,narrow,NaiveNoPolicy,3,0,2103,10,0.3333333333333333,0,0,0,9,8,0,1200,1200,0
10,6,narrow,PACER-A,3,0,2103,3,1.0,1,0,0,0,0,1,3,3,3
10,6,narrow,PACER-X,3,0,2103,3,1.0,1,0,0,0,0,1,3,3,3
10,7,cold,PostFilter-IVF,1,0,2103,0,0.0,0,0,0,0,0,0,1200,0,1200
10,7,cold,StaleNoRecheck,1,0,2103,1,0.0,0,0,1,0,0,0,1200,1,1200
10,7,cold,NaiveNoPolicy,1,0,2103,10,0.0,0,0,3,9,7,0,1200,1200,0
10,7,cold,PACER-A,1,0,2103,1,1.0,1,0,0,0,0,1,2,1,2
10,7,cold,PACER-X,1,0,2103,1,1.0,1,0,0,0,0,1,2,1,2
10,8,broad,PostFilter-IVF,4926,0,2103,10,0.8,0,0,0,0,0,0,1200,599,1200
10,8,broad,StaleNoRecheck,4926,0,2103,10,0.8,0,0,0,0,0,0,1200,728,1200
10,8,broad,NaiveNoPolicy,4926,0,2103,10,0.6,0,0,1,0,4,0,1200,1200,0
10,8,broad,PACER-A,4926,0,2103,10,0.9,0,0,0,0,0,0,1200,976,1200
10,8,broad,PACER-X,4926,0,2103,10,1.0,1,0,0,0,0,1,6016,4926,6016
10,9,medium,PostFilter-IVF,327,0,2103,10,1.0,1,0,0,0,0,0,1200,44,1200
10,9,medium,StaleNoRecheck,327,0,2103,10,1.0,1,0,0,0,0,0,1200,45,1200
10,9,medium,NaiveNoPolicy,327,0,2103,10,0.1,0,0,0,7,8,0,1200,1200,0
10,9,medium,PACER-A,327,0,2103,10,1.0,1,0,0,0,0,1,368,327,368
10,9,medium,PACER-X,327,0,2103,10,1.0,1,0,0,0,0,1,368,327,368
10,10,narrow,PostFilter-IVF,4,0,2103,0,0.0,0,0,0,0,0,0,1134,0,1134
10,10,narrow,StaleNoRecheck,4,0,2103,0,0.0,0,0,0,0,0,0,1134,0,1134
10,10,narrow,NaiveNoPolicy,4,0,2103,10,0.0,0,0,1,10,10,0,1134,1134,0
10,10,narrow,PACER-A,4,0,2103,4,1.0,1,0,0,0,0,1,4,4,4
10,10,narrow,PACER-X,4,0,2103,4,1.0,1,0,0,0,0,1,4,4,4
10,11,cold,PostFilter-IVF,3,0,2103,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
10,11,cold,StaleNoRecheck,3,0,2103,1,0.3333333333333333,0,0,0,0,0,0,1200,1,1200
10,11,cold,NaiveNoPolicy,3,0,2103,10,0.3333333333333333,0,0,1,9,8,0,1200,1200,0
10,11,cold,PACER-A,3,0,2103,3,1.0,1,0,0,0,0,1,5,3,5
10,11,cold,PACER-X,3,0,2103,3,1.0,1,0,0,0,0,1,5,3,5
10,12,broad,PostFilter-IVF,5293,0,2103,10,0.7,0,0,0,0,0,0,1019,501,1019
10,12,broad,StaleNoRecheck,5293,0,2103,10,0.7,0,0,0,0,0,0,1019,607,1019
10,12,broad,NaiveNoPolicy,5293,0,2103,10,0.7,0,0,1,0,3,0,1019,1019,0
10,12,broad,PACER-A,5293,0,2103,10,0.8,0,0,0,0,0,0,1200,1001,1200
10,12,broad,PACER-X,5293,0,2103,10,1.0,1,0,0,0,0,1,6377,5293,6377
10,13,medium,PostFilter-IVF,300,0,2103,10,0.9,0,0,0,0,0,0,1200,43,1200
10,13,medium,StaleNoRecheck,300,0,2103,10,0.6,0,0,4,0,0,0,1200,55,1200
10,13,medium,NaiveNoPolicy,300,0,2103,10,0.2,0,0,2,7,4,0,1200,1200,0
10,13,medium,PACER-A,300,0,2103,10,1.0,1,0,0,0,0,1,358,300,358
10,13,medium,PACER-X,300,0,2103,10,1.0,1,0,0,0,0,1,358,300,358
10,14,narrow,PostFilter-IVF,4,0,2103,0,0.0,0,0,0,0,0,0,1200,0,1200
10,14,narrow,StaleNoRecheck,4,0,2103,1,0.0,0,0,1,0,0,0,1200,1,1200
10,14,narrow,NaiveNoPolicy,4,0,2103,10,0.0,0,0,2,9,7,0,1200,1200,0
