query_id,regime,correlation,method,budget,recall_at_k,secure_topk_exact,latency_ms,candidates,raw_candidates,distance_evals,policy_checks,policy_violations,deleted_violations,tenant_violations,certified
17,medium,independent,AdaptivePostFilter-IVF,150,0.1,0,0.18816800002241507,6,150,150,150,0,0,0,0
17,medium,independent,PACER-A,150,0.8,0,4.926853999904779,136,150,150,150,0,0,0,0
18,narrow,independent,PostFilter-IVF,150,0.0,0,0.5198019998715608,0,150,150,150,0,0,0,0
18,narrow,independent,AdaptivePostFilter-IVF,150,0.0,0,0.2658759999576432,0,150,150,150,0,0,0,0
18,narrow,independent,PACER-A,150,1.0,1,0.7966939999732858,7,8,8,8,0,0,0,1
19,cold,independent,PostFilter-IVF,150,0.0,0,0.5042220000177622,0,150,150,150,0,0,0,0
19,cold,independent,AdaptivePostFilter-IVF,150,0.0,0,0.21183900003052258,0,150,150,150,0,0,0,0
19,cold,independent,PACER-A,150,1.0,1,0.39665599979343824,5,5,5,5,0,0,0,1
20,broad,independent,PostFilter-IVF,150,0.8,0,0.4108910000013566,78,150,150,150,0,0,0,0
20,broad,independent,AdaptivePostFilter-IVF,150,0.5,0,0.26347999983045156,72,150,150,150,0,0,0,0
20,broad,independent,PACER-A,150,0.1,0,0.8028439999634429,133,150,150,150,0,0,0,0
21,medium,independent,PostFilter-IVF,150,0.3,0,0.3558949999842298,3,150,150,150,0,0,0,0
21,medium,independent,AdaptivePostFilter-IVF,150,0.2,0,0.3457319999142783,4,150,150,150,0,0,0,0
21,medium,independent,PACER-A,150,0.9,0,3.4803619998911017,135,150,150,150,0,0,0,0
22,narrow,independent,PostFilter-IVF,150,0.0,0,0.2973690000089846,0,150,150,150,0,0,0,0
22,narrow,independent,AdaptivePostFilter-IVF,150,0.0,0,0.3421290000460431,0,150,150,150,0,0,0,0
22,narrow,independent,PACER-A,150,1.0,1,0.8013050000954536,6,6,6,6,0,0,0,1
23,cold,independent,PostFilter-IVF,150,0.0,0,0.3072339998198004,0,150,150,150,0,0,0,0
23,cold,independent,AdaptivePostFilter-IVF,150,0.0,0,0.1670859999194363,0,150,150,150,0,0,0,0
23,cold,independent,PACER-A,150,1.0,1,0.28578599994943943,3,3,3,3,0,0,0,1
0,broad,independent,PostFilter-IVF,300,0.9,0,0.3915120000783645,146,300,300,300,0,0,0,0
0,broad,independent,AdaptivePostFilter-IVF,300,0.8,0,0.45428800012814463,151,300,300,300,0,0,0,0
0,broad,independent,PACER-A,300,0.8,0,1.6395990001001337,276,300,300,300,0,0,0,0
1,medium,independent,PostFilter-IVF,300,0.5,0,0.4926459998841892,6,300,300,300,0,0,0,0
1,medium,independent,AdaptivePostFilter-IVF,300,0.3,0,0.3946889999042469,7,300,300,300,0,0,0,0
1,medium,independent,PACER-A,300,1.0,1,5.382495000048948,184,204,204,204,0,0,0,1
2,narrow,independent,PostFilter-IVF,300,0.16666666666666666,0,0.3600009999900067,1,300,300,300,0,0,0,0
2,narrow,independent,AdaptivePostFilter-IVF,300,0.16666666666666666,0,0.5856840000433294,1,300,300,300,0,0,0,0
2,narrow,independent,PACER-A,300,1.0,1,0.4366660000414413,6,6,6,6,0,0,0,1
3,cold,independent,PostFilter-IVF,300,0.0,0,0.44460200001594785,0,300,300,300,0,0,0,0
3,cold,independent,AdaptivePostFilter-IVF,300,0.0,0,0.32394499999099935,0,300,300,300,0,0,0,0
3,cold,independent,PACER-A,300,1.0,1,0.20106700003452715,1,1,1,1,0,0,0,1
4,broad,independent,PostFilter-IVF,300,0.9,0,0.4596149999542831,127,300,300,300,0,0,0,0
4,broad,independent,AdaptivePostFilter-IVF,300,0.7,0,0.3536850001637504,127,300,300,300,0,0,0,0
4,broad,independent,PACER-A,300,0.7,0,1.7618319998291554,281,300,300,300,0,0,0,0
5,medium,independent,PostFilter-IVF,300,0.5,0,0.4680940000980627,7,300,300,300,0,0,0,0
5,medium,independent,AdaptivePostFilter-IVF,300,0.5,0,0.4389779999200982,8,300,300,300,0,0,0,0
5,medium,independent,PACER-A,300,1.0,1,6.121032999999443,182,205,205,205,0,0,0,1
6,narrow,independent,PostFilter-IVF,300,0.0,0,0.48498499995730526,0,300,300,300,0,0,0,0
6,narrow,independent,AdaptivePostFilter-IVF,300,0.1111111111111111,0,0.45080199993208225,1,300,300,300,0,0,0,0
6,narrow,independent,PACER-A,300,1.0,1,0.8412720001160778,9,9,9,9,0,0,0,1
7,cold,independent,PostFilter-IVF,300,0.0,0,0.48332100004699896,0,300,300,300,0,0,0,0
7,cold,independent,AdaptivePostFilter-IVF,300,0.0,0,0.37068999995426566,0,300,300,300,0,0,0,0
7,cold,independent,PACER-A,300,1.0,1,0.40952900008051074,2,2,2,2,0,0,0,1
8,broad,independent,PostFilter-IVF,300,0.3,0,0.6560520000675751,141,300,300,300,0,0,0,0
8,broad,independent,AdaptivePostFilter-IVF,300,0.2,0,0.4668100000344566,145,300,300,300,0,0,0,0
8,broad,independent,PACER-A,300,0.3,0,1.9123060001220438,280,300,300,300,0,0,0,0
9,medium,independent,PostFilter-IVF,300,0.8,0,0.6417729998702271,12,300,300,300,0,0,0,0
9,medium,independent,AdaptivePostFilter-IVF,300,0.5,0,0.4856770001424593,10,300,300,300,0,0,0,0
9,medium,independent,PACER-A,300,1.0,1,5.472163000149521,197,210,210,210,0,0,0,1
10,narrow,independent,PostFilter-IVF,300,0.0,0,0.38557199991373636,0,300,300,300,0,0,0,0
10,narrow,independent,AdaptivePostFilter-IVF,300,0.0,0,0.30899700004738406,0,300,300,300,0,0,0,0
10,narrow,independent,PACER-A,300,1.0,1,0.2989110000726214,3,3,3,3,0,0,0,1
11,cold,independent,PostFilter-IVF,300,0.0,0,0.37230699990686844,0,300,300,300,0,0,0,0
11,cold,independent,AdaptivePostFilter-IVF,300,0.25,0,0.36859800002275733,1,300,300,300,0,0,0,0
11,cold,independent,PACER-A,300,1.0,1,0.36670400004368275,4,4,4,4,0,0,0,1
12,broad,independent,PostFilter-IVF,300,0.6,0,0.42136999991271296,152,300,300,300,0,0,0,0
12,broad,independent,AdaptivePostFilter-IVF,300,0.5,0,0.4545869999219576,143,300,300,300,0,0,0,0
12,broad,independent,PACER-A,300,0.6,0,1.099543000009362,273,300,300,300,0,0,0,0
13,medium,independent,PostFilter-IVF,300,0.6,0,0.48581600003672065,6,300,300,300,0,0,0,0
13,medium,independent,AdaptivePostFilter-IVF,300,0.2,0,0.623849000021437,7,300,300,300,0,0,0,0
13,medium,independent,PACER-A,300,1.0,1,4.70622100010587,221,232,232,232,0,0,0,1
14,narrow,independent,PostFilter-IVF,300,0.25,0,0.378758999886486,1,300,300,300,0,0,0,0
14,narrow,independent,AdaptivePostFilter-IVF,300,0.25,0,0.3563989998838224,1,300,300,300,0,0,0,0
14,narrow,independent,PACER-A,300,1.0,1,0.40128800014826993,4,4,4,4,0,0,0,1
15,cold,independent,PostFilter-IVF,300,0.0,0,0.35250899986749573,0,300,300,300,0,0,0,0
15,cold,independent,AdaptivePostFilter-IVF,300,0.0,0,0.339738999855399,0,300,300,300,0,0,0,0
15,cold,independent,PACER-A,300,1.0,1,0.15943399989737372,1,1,1,1,0,0,0,1
16,broad,independent,PostFilter-IVF,300,0.6,0,0.522095999940575,118,300,300,300,0,0,0,0
16,broad,independent,AdaptivePostFilter-IVF,300,0.3,0,0.50511200015535,106,300,300,300,0,0,0,0
16,broad,independent,PACER-A,300,0.4,0,1.523955000038768,274,300,300,300,0,0,0,0
17,medium,independent,PostFilter-IVF,300,0.3,0,0.43997499983561283,7,300,300,300,0,0,0,0
17,medium,independent,AdaptivePostFilter-IVF,300,0.1,0,0.39238099998328835,10,300,300,300,0,0,0,0
17,medium,independent,PACER-A,300,1.0,1,4.560958999945797,201,219,219,219,0,0,0,1
18,narrow,independent,PostFilter-IVF,300,0.0,0,0.4000980000000709,0,300,300,300,0,0,0,0
18,narrow,independent,AdaptivePostFilter-IVF,300,0.0,0,0.30435500002568006,0,300,300,300,0,0,0,0
18,narrow,independent,PACER-A,300,1.0,1,0.5170130000351492,7,8,8,8,0,0,0,1
19,cold,independent,PostFilter-IVF,300,0.0,0,0.33081499987019924,0,300,300,300,0,0,0,0
19,cold,independent,AdaptivePostFilter-IVF,300,0.0,0,0.25668199987194384,0,300,300,300,0,0,0,0
19,cold,independent,PACER-A,300,1.0,1,0.3281030001289764,5,5,5,5,0,0,0,1
20,broad,independent,PostFilter-IVF,300,0.8,0,0.36132600007476867,153,300,300,300,0,0,0,0
20,broad,independent,AdaptivePostFilter-IVF,300,0.5,0,0.3609880000112753,151,300,300,300,0,0,0,0
20,broad,independent,PACER-A,300,0.7,0,1.266747000045143,270,300,300,300,0,0,0,0
21,medium,independent,PostFilter-IVF,300,0.5,0,0.37986999996064696,6,300,300,300,0,0,0,0
